date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/15,2026-09-15,0055,統一-桃園,0035003800350048,50,0,50,4.14,4,buy
9/15,2026-09-15,0055,元大-南投,0039003800310044,0,14,-14,1.16,4,sell
9/15,2026-09-15,0055,群益金鼎-民權,9131,30,0,30,2.49,5,buy
9/15,2026-09-15,0055,元大-板橋,0039003800390043,0,10,-10,0.83,5,sell
9/15,2026-09-15,0055,國泰-敦南,8888,45,17,28,2.32,6,buy
9/15,2026-09-15,0055,元大-忠孝,9871,0,10,-10,0.83,6,sell
9/15,2026-09-15,0055,台新-中壢,0039004200310079,29,1,28,2.32,7,buy
9/15,2026-09-15,0055,群益金鼎-瑞豐,0039003100380075,0,10,-10,0.83,7,sell
9/15,2026-09-15,0055,元大-和平,9863,15,0,15,1.24,8,buy
9/15,2026-09-15,0055,元大-大同,0039003800390047,6,16,-10,0.83,8,sell
9/15,2026-09-15,0055,元大證券,9800,95,81,14,1.16,9,buy
9/15,2026-09-15,0055,凱基-雙和,0039003200300043,0,8,-8,0.66,9,sell
9/15,2026-09-15,0055,新光,8560,19,6,13,1.08,10,buy
9/15,2026-09-15,0055,國泰-松江,8883,1,9,-8,0.66,10,sell
9/15,2026-09-15,0055,富邦-板橋,9655,13,0,13,1.08,11,buy
9/15,2026-09-15,0055,元大-新盛,9869,0,8,-8,0.66,11,sell
9/15,2026-09-15,0055,中國信託,6160,13,0,13,1.08,12,buy
9/15,2026-09-15,0055,永興-台中,5603,0,5,-5,0.41,12,sell
9/15,2026-09-15,0055,富邦-竹科,0039003600320043,11,0,11,0.91,13,buy
9/15,2026-09-15,0055,元大-博愛,0039003800320042,1,6,-5,0.41,13,sell
9/15,2026-09-15,0055,元大-復北,9872,10,0,10,0.83,14,buy
9/15,2026-09-15,0055,台新-屏東,003900420031006e,0,3,-3,0.25,14,sell
9/15,2026-09-15,0055,永豐金-松山,0039004100390031,10,0,10,0.83,15,buy
9/15,2026-09-15,0055,富邦-台北,9623,1,4,-3,0.25,15,sell
9/15,2026-09-15,0056,元大證券,9800,4475,1269,3206,12.63,1,buy
9/15,2026-09-15,0056,凱基-台北,9268,945,14005,-13060,51.45,1,sell
9/15,2026-09-15,0056,國泰-館前,0038003800380041,704,15,689,2.71,2,buy
9/15,2026-09-15,0056,新加坡商瑞銀,1650,421,1206,-785,3.09,2,sell
9/15,2026-09-15,0056,國泰證券,8880,626,8,618,2.43,3,buy
9/15,2026-09-15,0056,台灣摩根士丹利,1470,0,611,-611,2.41,3,sell
9/15,2026-09-15,0056,國泰-敦南,8888,920,333,587,2.31,4,buy
9/15,2026-09-15,0056,中國信託,6160,359,763,-404,1.59,4,sell
9/15,2026-09-15,0056,第一金-自由,0035003300380045,209,1,208,0.82,5,buy
9/15,2026-09-15,0056,永豐金-竹北,0039004100390050,16,319,-303,1.19,5,sell
9/15,2026-09-15,0056,華南永昌,9300,198,37,161,0.63,6,buy
9/15,2026-09-15,0056,富邦-中壢,9636,54,203,-149,0.59,6,sell
9/15,2026-09-15,0056,台新,0039004200300030,185,41,144,0.57,7,buy
9/15,2026-09-15,0056,永豐金證券,0039004100300030,560,702,-142,0.56,7,sell
9/15,2026-09-15,0056,凱基,9200,133,2,131,0.52,8,buy
9/15,2026-09-15,0056,元大-土城永寧,9875,16,143,-127,0.5,8,sell
9/15,2026-09-15,0056,國泰-板橋,003800380038004b,174,44,130,0.51,9,buy
9/15,2026-09-15,0056,中農,8520,2,101,-99,0.39,9,sell
9/15,2026-09-15,0056,富邦-新莊,0039003600320044,132,8,124,0.49,10,buy
9/15,2026-09-15,0056,臺銀,1040,94,187,-93,0.37,10,sell
9/15,2026-09-15,0056,摩根大通,8440,116,0,116,0.46,11,buy
9/15,2026-09-15,0056,永豐金-竹科,0039004100390058,45,121,-76,0.3,11,sell
9/15,2026-09-15,0056,合庫證券,1020,119,4,115,0.45,12,buy
9/15,2026-09-15,0056,元大-草屯,0039003800390045,28,91,-63,0.25,12,sell
9/15,2026-09-15,0056,國泰-桃園,8885,147,40,107,0.42,13,buy
9/15,2026-09-15,0056,元大-北府,0039003800300044,13,66,-53,0.21,13,sell
9/15,2026-09-15,0056,(牛牛牛)亞-鑫豐,0036003000310064,120,15,105,0.41,14,buy
9/15,2026-09-15,0056,元大-新竹,9816,20,62,-42,0.17,14,sell
9/15,2026-09-15,0056,新光,8560,166,63,103,0.41,15,buy
9/15,2026-09-15,0056,元大-桃興,9894,19,58,-39,0.15,15,sell
9/15,2026-09-15,0057,富邦-建國,9658,2,0,2,12.5,1,buy
9/15,2026-09-15,0057,永豐金證券,0039004100300030,0,5,-5,31.25,1,sell
9/15,2026-09-15,0057,國泰-敦南,8888,1,0,1,6.25,2,buy
9/15,2026-09-15,0057,元大證券,9800,0,3,-3,18.75,2,sell
9/15,2026-09-15,0057,中國信託,6160,1,0,1,6.25,3,buy
9/15,2026-09-15,0057,中國信託-三重,6161,0,1,-1,6.25,3,sell
9/15,2026-09-15,0057,凱基-和平,9255,0,0,0,0.0,4,buy
9/15,2026-09-15,0057,康和-板橋,0038003400350044,0,0,0,0.0,4,sell
9/15,2026-09-15,0057,國泰-板橋,003800380038004b,0,0,0,0.0,5,buy
9/15,2026-09-15,0057,元大-大統,003900380031007a,0,0,0,0.0,5,sell
9/15,2026-09-15,0057,元大-員林中山,9835,0,0,0,0.0,6,buy
9/15,2026-09-15,0057,台灣企銀,1110,0,0,0,0.0,6,sell
9/15,2026-09-15,0057,口袋證券,6620,0,0,0,0.0,7,buy
9/15,2026-09-15,0057,富邦證券,9600,0,0,0,0.0,7,sell
9/15,2026-09-15,0057,國泰-桃園,8885,0,0,0,0.0,8,buy
9/15,2026-09-15,0057,富邦-新竹,9647,0,0,0,0.0,8,sell
9/15,2026-09-15,0057,國泰-台中,8882,0,0,0,0.0,9,buy
9/15,2026-09-15,0057,富邦-青埔,003900360031004e,0,0,0,0.0,9,sell
9/15,2026-09-15,0057,國泰-忠孝,8887,0,0,0,0.0,10,buy
9/15,2026-09-15,0057,富邦-敦南,9663,0,0,0,0.0,10,sell
9/15,2026-09-15,0057,元大-斗信,9884,0,0,0,0.0,11,buy
9/15,2026-09-15,0057,元大-南崁,0039003800300051,0,0,0,0.0,11,sell
9/15,2026-09-15,0057,國泰證券,8880,1,1,0,0.0,12,buy
9/15,2026-09-15,0057,中國信託-高雄,003600310036004b,0,0,0,0.0,12,sell
9/15,2026-09-15,0057,富邦-台南,9667,0,0,0,0.0,13,buy
9/15,2026-09-15,0057,永豐金-台南,0039004100390068,0,0,0,0.0,14,buy
9/15,2026-09-15,0057,富邦-陽明,9604,0,0,0,0.0,15,buy
9/15,2026-09-15,0061,元大證券,9800,41,15,26,40.63,1,buy
9/15,2026-09-15,0061,元大-信義安和,0039003800300052,0,25,-25,39.06,1,sell
9/15,2026-09-15,0061,統一-東湖,0035003800350052,7,0,7,10.94,2,buy
9/15,2026-09-15,0061,臺銀-臺中,0031003000340041,0,7,-7,10.94,2,sell
9/15,2026-09-15,0061,國泰證券,8880,5,1,4,6.25,3,buy
9/15,2026-09-15,0061,(牛牛牛)亞-鑫豐,0036003000310064,0,5,-5,7.81,3,sell
9/15,2026-09-15,0061,臺銀-金山,0031003000340044,4,0,4,6.25,4,buy
9/15,2026-09-15,0061,康和-台中,8455,0,2,-2,3.13,4,sell
9/15,2026-09-15,0061,台中銀,6110,1,0,1,1.56,5,buy
9/15,2026-09-15,0061,元大-鹿港,0039003800390053,0,2,-2,3.13,5,sell
9/15,2026-09-15,0061,群益金鼎-天母,0039003100380050,1,0,1,1.56,6,buy
9/15,2026-09-15,0061,玉山證券,8840,0,1,-1,1.56,6,sell
9/15,2026-09-15,0061,華南永昌-中正,9359,1,0,1,1.56,7,buy
9/15,2026-09-15,0061,玉山-信義,0038003800340043,0,1,-1,1.56,7,sell
9/15,2026-09-15,0061,富邦-公益,0039003600310046,1,0,1,1.56,8,buy
9/15,2026-09-15,0061,玉山-高雄,8843,0,1,-1,1.56,8,sell
9/15,2026-09-15,0061,第一金,5380,1,0,1,1.56,9,buy
9/15,2026-09-15,0061,凱基-台中,9204,0,1,-1,1.56,9,sell
9/15,2026-09-15,0061,玉山-台中,0038003800340042,0,0,0,0.0,10,buy
9/15,2026-09-15,0061,元大-天母,0039003800310049,0,1,-1,1.56,10,sell
9/15,2026-09-15,0061,群益金鼎,9100,0,0,0,0.0,11,buy
9/15,2026-09-15,0061,永豐金-敦南,0039004100380046,0,1,-1,1.56,11,sell
9/15,2026-09-15,0061,玉山-新竹,0038003800340048,0,0,0,0.0,12,buy
9/15,2026-09-15,0061,富邦-青埔,003900360031004e,0,0,0,0.0,12,sell
9/15,2026-09-15,0061,富邦證券,9600,0,0,0,0.0,13,buy
9/15,2026-09-15,0061,富邦-仁愛,9676,0,0,0,0.0,13,sell
9/15,2026-09-15,0061,中國信託-嘉義,6168,0,0,0,0.0,14,buy
9/15,2026-09-15,0061,玉山-左營,0038003800340044,0,0,0,0.0,14,sell
9/15,2026-09-15,0061,元大-楊梅,0039003800370041,0,0,0,0.0,15,buy
9/15,2026-09-15,1101,美商高盛,1480,2247,925,1322,6.52,1,buy
9/15,2026-09-15,1101,台灣摩根士丹利,1470,493,3482,-2989,14.74,1,sell
9/15,2026-09-15,1101,北城證券,7750,934,3,931,4.59,2,buy
9/15,2026-09-15,1101,凱基-台北,9268,1258,3371,-2113,10.42,2,sell
9/15,2026-09-15,1101,永豐金-彰化,0039004100390073,315,0,315,1.55,3,buy
9/15,2026-09-15,1101,新加坡商瑞銀,1650,113,2019,-1906,9.4,3,sell
9/15,2026-09-15,1101,國泰-高雄,8881,242,7,235,1.16,4,buy
9/15,2026-09-15,1101,美林,1440,136,1949,-1813,8.94,4,sell
9/15,2026-09-15,1101,亞東,2180,227,2,225,1.11,5,buy
9/15,2026-09-15,1101,花旗環球,1590,123,1843,-1720,8.48,5,sell
9/15,2026-09-15,1101,元大證券,9800,440,230,210,1.04,6,buy
9/15,2026-09-15,1101,摩根大通,8440,236,1330,-1094,5.4,6,sell
9/15,2026-09-15,1101,新光,8560,214,14,200,0.99,7,buy
9/15,2026-09-15,1101,香港上海匯豐,8960,0,862,-862,4.25,7,sell
9/15,2026-09-15,1101,國泰-敦南,8888,279,80,199,0.98,8,buy
9/15,2026-09-15,1101,港商野村,1560,0,528,-528,2.6,8,sell
9/15,2026-09-15,1101,富邦-左營,0039003600360046,191,0,191,0.94,9,buy
9/15,2026-09-15,1101,富邦-內湖,9627,32,248,-216,1.07,9,sell
9/15,2026-09-15,1101,台新-信義,0039004200320048,190,0,190,0.94,10,buy
9/15,2026-09-15,1101,富邦-七賢,003900360031004b,43,251,-208,1.03,10,sell
9/15,2026-09-15,1101,新光-桃園,8565,189,0,189,0.93,11,buy
9/15,2026-09-15,1101,富邦證券,9600,12,201,-189,0.93,11,sell
9/15,2026-09-15,1101,台新-緯城,0039004200320041,186,1,185,0.91,12,buy
9/15,2026-09-15,1101,國票-九鼎,0037003700390050,3,130,-127,0.63,12,sell
9/15,2026-09-15,1101,富邦-建國,9658,175,0,175,0.86,13,buy
9/15,2026-09-15,1101,元大-三民,0039003800390046,6,107,-101,0.5,13,sell
9/15,2026-09-15,1101,(牛牛牛)亞-鑫豐,0036003000310064,453,283,170,0.84,14,buy
9/15,2026-09-15,1101,富邦-宜蘭,9686,14,85,-71,0.35,14,sell
9/15,2026-09-15,1101,永豐金證券,0039004100300030,198,39,159,0.78,15,buy
9/15,2026-09-15,1101,凱基-林口,9257,5,51,-46,0.23,15,sell
9/15,2026-09-15,1102,台灣摩根士丹利,1470,1505,205,1300,25.39,1,buy
9/15,2026-09-15,1102,凱基-台北,9268,126,569,-443,8.65,1,sell
9/15,2026-09-15,1102,摩根大通,8440,806,295,511,9.98,2,buy
9/15,2026-09-15,1102,永豐金證券,0039004100300030,269,629,-360,7.03,2,sell
9/15,2026-09-15,1102,群益金鼎,9100,334,4,330,6.44,3,buy
9/15,2026-09-15,1102,美商高盛,1480,341,626,-285,5.57,3,sell
9/15,2026-09-15,1102,新加坡商瑞銀,1650,624,397,227,4.43,4,buy
9/15,2026-09-15,1102,元大證券,9800,150,356,-206,4.02,4,sell
9/15,2026-09-15,1102,國泰證券,8880,112,0,112,2.19,5,buy
9/15,2026-09-15,1102,花旗環球,1590,48,247,-199,3.89,5,sell
9/15,2026-09-15,1102,亞東,2180,320,230,90,1.76,6,buy
9/15,2026-09-15,1102,永豐金-屏東,0039004100360039,0,130,-130,2.54,6,sell
9/15,2026-09-15,1102,國泰-館前,0038003800380041,65,11,54,1.05,7,buy
9/15,2026-09-15,1102,美林,1440,27,153,-126,2.46,7,sell
9/15,2026-09-15,1102,港商麥格理,1360,52,0,52,1.02,8,buy
9/15,2026-09-15,1102,富邦-羅東,9634,0,52,-52,1.02,8,sell
9/15,2026-09-15,1102,臺銀,1040,38,0,38,0.74,9,buy
9/15,2026-09-15,1102,富邦-新店,9661,0,50,-50,0.98,9,sell
9/15,2026-09-15,1102,中國信託,6160,22,9,13,0.25,10,buy
9/15,2026-09-15,1102,法銀巴黎,8900,0,48,-48,0.94,10,sell
9/15,2026-09-15,1102,富邦-七賢,003900360031004b,10,0,10,0.2,11,buy
9/15,2026-09-15,1102,港商野村,1560,0,42,-42,0.82,11,sell
9/15,2026-09-15,1102,臺銀-民權,1043,10,0,10,0.2,12,buy
9/15,2026-09-15,1102,華南永昌-鶯歌,9319,0,35,-35,0.68,12,sell
9/15,2026-09-15,1102,凱基-站前,0039003200300046,7,0,7,0.14,13,buy
9/15,2026-09-15,1102,富邦-和美,0039003600310050,2,32,-30,0.59,13,sell
9/15,2026-09-15,1102,凱基-中山,9229,7,0,7,0.14,14,buy
9/15,2026-09-15,1102,元大-崇德,0039003800310053,0,30,-30,0.59,14,sell
9/15,2026-09-15,1102,臺銀-臺中,0031003000340041,8,3,5,0.1,15,buy
9/15,2026-09-15,1102,統一,5850,0,30,-30,0.59,15,sell
9/15,2026-09-15,1103,永豐金證券,0039004100300030,63,1,62,16.94,1,buy
9/15,2026-09-15,1103,凱基-台北,9268,4,68,-64,17.49,1,sell
9/15,2026-09-15,1103,摩根大通,8440,50,0,50,13.66,2,buy
9/15,2026-09-15,1103,花旗環球,1590,4,45,-41,11.2,2,sell
9/15,2026-09-15,1103,宏遠-中和,0031003200360048,33,0,33,9.02,3,buy
9/15,2026-09-15,1103,台灣摩根士丹利,1470,2,41,-39,10.66,3,sell
9/15,2026-09-15,1103,致和-金華,7034,30,0,30,8.2,4,buy
9/15,2026-09-15,1103,港商野村,1560,0,31,-31,8.47,4,sell
9/15,2026-09-15,1103,凱基-永康,9278,15,0,15,4.1,5,buy
9/15,2026-09-15,1103,凱基-中港,9202,0,30,-30,8.2,5,sell
9/15,2026-09-15,1103,國泰-高雄,8881,11,0,11,3.01,6,buy
9/15,2026-09-15,1103,陽信,8710,0,16,-16,4.37,6,sell
9/15,2026-09-15,1103,元大-南屯,9853,10,0,10,2.73,7,buy
9/15,2026-09-15,1103,美商高盛,1480,0,14,-14,3.83,7,sell
9/15,2026-09-15,1103,永豐金-台中,003900410039004c,10,0,10,2.73,8,buy
9/15,2026-09-15,1103,美林,1440,1,13,-12,3.28,8,sell
9/15,2026-09-15,1103,兆豐-新營,003700300030004b,9,0,9,2.46,9,buy
9/15,2026-09-15,1103,富邦-陽明,9604,0,9,-9,2.46,9,sell
9/15,2026-09-15,1103,兆豐-東門,0037003000300048,5,0,5,1.37,10,buy
9/15,2026-09-15,1103,元大-中壢,9834,0,5,-5,1.37,10,sell
9/15,2026-09-15,1103,玉山-左營,0038003800340044,5,0,5,1.37,11,buy
9/15,2026-09-15,1103,元大-館前,003900380034004b,0,5,-5,1.37,11,sell
9/15,2026-09-15,1103,元大-士林,003900380031006a,5,0,5,1.37,12,buy
9/15,2026-09-15,1103,新光,8560,0,5,-5,1.37,12,sell
9/15,2026-09-15,1103,大昌,6460,3,0,3,0.82,13,buy
9/15,2026-09-15,1103,元大-信義安和,0039003800300052,2,5,-3,0.82,13,sell
9/15,2026-09-15,1103,元大-大灣,9815,3,0,3,0.82,14,buy
9/15,2026-09-15,1103,國泰-敦南,8888,0,2,-2,0.55,14,sell
9/15,2026-09-15,1103,永豐金-三重,003900410039004b,3,0,3,0.82,15,buy
9/15,2026-09-15,1103,宏遠-民生,1261,0,1,-1,0.27,15,sell
9/15,2026-09-15,1104,美商高盛,1480,51,13,38,9.18,1,buy
9/15,2026-09-15,1104,新加坡商瑞銀,1650,15,103,-88,21.26,1,sell
9/15,2026-09-15,1104,統一,5850,32,0,32,7.73,2,buy
9/15,2026-09-15,1104,台灣摩根士丹利,1470,3,80,-77,18.6,2,sell
9/15,2026-09-15,1104,統一-基隆,0035003800350041,21,0,21,5.07,3,buy
9/15,2026-09-15,1104,元大-館前,003900380034004b,0,40,-40,9.66,3,sell
9/15,2026-09-15,1104,群益金鼎-延平,0039003100380078,20,0,20,4.83,4,buy
9/15,2026-09-15,1104,元大證券,9800,7,42,-35,8.45,4,sell
9/15,2026-09-15,1104,凱基-台南,9211,14,0,14,3.38,5,buy
9/15,2026-09-15,1104,花旗環球,1590,0,33,-33,7.97,5,sell
9/15,2026-09-15,1104,群益金鼎-新竹,9186,13,0,13,3.14,6,buy
