date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/18,2026-09-18,0050,元大證券,9800,9849,2953,6896,13.81,1,buy
9/18,2026-09-18,0050,國泰-敦南,8888,1365,2806,-1441,2.89,1,sell
9/18,2026-09-18,0050,凱基-台北,9268,7333,4691,2642,5.29,2,buy
9/18,2026-09-18,0050,台新,0039004200300030,735,1162,-427,0.86,2,sell
9/18,2026-09-18,0050,凱基,9200,1973,7,1966,3.94,3,buy
9/18,2026-09-18,0050,台新-西松,003900420032006e,9,372,-363,0.73,3,sell
9/18,2026-09-18,0050,中國信託,6160,2098,418,1680,3.36,4,buy
9/18,2026-09-18,0050,國泰-板橋,003800380038004b,151,453,-302,0.6,4,sell
9/18,2026-09-18,0050,永豐金證券,0039004100300030,3027,1658,1369,2.74,5,buy
9/18,2026-09-18,0050,亞東,2180,3,285,-282,0.56,5,sell
9/18,2026-09-18,0050,富邦證券,9600,755,56,699,1.4,6,buy
9/18,2026-09-18,0050,元大-中山北路,0039003800300061,4,278,-274,0.55,6,sell
9/18,2026-09-18,0050,統一,5850,802,134,668,1.34,7,buy
9/18,2026-09-18,0050,中國信託-忠孝,6162,62,307,-245,0.49,7,sell
9/18,2026-09-18,0050,新加坡商瑞銀,1650,1362,782,580,1.16,8,buy
9/18,2026-09-18,0050,中國信託-文心,6164,81,298,-217,0.43,8,sell
9/18,2026-09-18,0050,國泰證券,8880,622,44,578,1.16,9,buy
9/18,2026-09-18,0050,合庫-台中,1021,40,255,-215,0.43,9,sell
9/18,2026-09-18,0050,康和,8450,461,22,439,0.88,10,buy
9/18,2026-09-18,0050,國泰-台中,8882,213,425,-212,0.42,10,sell
9/18,2026-09-18,0050,永豐金-敦北,0039004100380039,510,210,300,0.6,11,buy
9/18,2026-09-18,0050,富邦-三峽,003900360032004a,7,213,-206,0.41,11,sell
9/18,2026-09-18,0050,兆豐-民生,0037003000300063,202,22,180,0.36,12,buy
9/18,2026-09-18,0050,美商高盛,1480,1,179,-178,0.36,12,sell
9/18,2026-09-18,0050,元大-彰化民生,003900380039004a,278,101,177,0.35,13,buy
9/18,2026-09-18,0050,台新-中壢,0039004200310079,18,171,-153,0.31,13,sell
9/18,2026-09-18,0050,富邦-台南,9667,246,87,159,0.32,14,buy
9/18,2026-09-18,0050,新光,8560,439,593,-154,0.31,14,sell
9/18,2026-09-18,0050,國票-嘉義,0037003700390048,147,8,139,0.28,15,buy
9/18,2026-09-18,0050,台新-高雄,0039004200310067,61,210,-149,0.3,15,sell
9/18,2026-09-18,0051,元大證券,9800,37,1,36,52.17,1,buy
9/18,2026-09-18,0051,元大-博愛,0039003800320042,0,22,-22,31.88,1,sell
9/18,2026-09-18,0051,中國信託,6160,4,0,4,5.8,2,buy
9/18,2026-09-18,0051,台新,0039004200300030,0,6,-6,8.7,2,sell
9/18,2026-09-18,0051,華南永昌-彰化,9363,3,0,3,4.35,3,buy
9/18,2026-09-18,0051,華南永昌,9300,0,5,-5,7.25,3,sell
9/18,2026-09-18,0051,中國信託-忠孝,6162,2,0,2,2.9,4,buy
9/18,2026-09-18,0051,口袋證券,6620,0,3,-3,4.35,4,sell
9/18,2026-09-18,0051,國泰-台中,8882,5,3,2,2.9,5,buy
9/18,2026-09-18,0051,兆豐-來福,0037003000300043,0,2,-2,2.9,5,sell
9/18,2026-09-18,0051,國泰證券,8880,2,0,2,2.9,6,buy
9/18,2026-09-18,0051,永豐金-板新,003900410039004a,0,2,-2,2.9,6,sell
9/18,2026-09-18,0051,凱基,9200,1,0,1,1.45,7,buy
9/18,2026-09-18,0051,富邦-台南,9667,0,2,-2,2.9,7,sell
9/18,2026-09-18,0051,兆豐證券,7000,1,0,1,1.45,8,buy
9/18,2026-09-18,0051,中國信託-新竹,6165,0,1,-1,1.45,8,sell
9/18,2026-09-18,0051,國泰-忠孝,8887,1,0,1,1.45,9,buy
9/18,2026-09-18,0051,元大-成功,003900380039004c,0,1,-1,1.45,9,sell
9/18,2026-09-18,0051,群益金鼎-天母,0039003100380050,1,0,1,1.45,10,buy
9/18,2026-09-18,0051,台中銀,6110,0,1,-1,1.45,10,sell
9/18,2026-09-18,0051,凱基-台北,9268,1,0,1,1.45,11,buy
9/18,2026-09-18,0051,高橋,5320,0,1,-1,1.45,11,sell
9/18,2026-09-18,0051,元大-北府,0039003800300044,1,0,1,1.45,12,buy
9/18,2026-09-18,0051,富邦-陽明,9604,0,1,-1,1.45,12,sell
9/18,2026-09-18,0051,永豐金-市政,0039004100390057,1,0,1,1.45,13,buy
9/18,2026-09-18,0051,富邦-竹東,9625,0,1,-1,1.45,13,sell
9/18,2026-09-18,0051,永豐金-台中,003900410039004c,1,0,1,1.45,14,buy
9/18,2026-09-18,0051,富邦-建國,9658,0,1,-1,1.45,14,sell
9/18,2026-09-18,0051,元大-龍潭,9858,1,0,1,1.45,15,buy
9/18,2026-09-18,0051,元大-福營,0039003800310046,0,1,-1,1.45,15,sell
9/18,2026-09-18,0052,群益金鼎,9100,5763,378,5385,32.39,1,buy
9/18,2026-09-18,0052,國泰-敦南,8888,169,854,-685,4.12,1,sell
9/18,2026-09-18,0052,元大證券,9800,2710,33,2677,16.1,2,buy
9/18,2026-09-18,0052,福勝,6950,0,250,-250,1.5,2,sell
9/18,2026-09-18,0052,中國信託,6160,1399,630,769,4.63,3,buy
9/18,2026-09-18,0052,元大-大里德芳,0039003800330057,0,173,-173,1.04,3,sell
9/18,2026-09-18,0052,永豐金證券,0039004100300030,1573,893,680,4.09,4,buy
9/18,2026-09-18,0052,新光-新竹,8563,10,164,-154,0.93,4,sell
9/18,2026-09-18,0052,新加坡商瑞銀,1650,497,267,230,1.38,5,buy
9/18,2026-09-18,0052,富邦證券,9600,193,335,-142,0.85,5,sell
9/18,2026-09-18,0052,統一,5850,209,10,199,1.2,6,buy
9/18,2026-09-18,0052,富邦-三峽,003900360032004a,15,156,-141,0.85,6,sell
9/18,2026-09-18,0052,台新,0039004200300030,294,203,91,0.55,7,buy
9/18,2026-09-18,0052,康和,8450,65,202,-137,0.82,7,sell
