date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/10,2026-09-10,0052,國泰-敦南,8888,133,211,-78,0.96,8,sell
9/10,2026-09-10,0052,凱基,9200,60,0,60,0.74,9,buy
9/10,2026-09-10,0052,高橋,5320,3,68,-65,0.8,9,sell
9/10,2026-09-10,0052,新光-台南,8564,55,2,53,0.65,10,buy
9/10,2026-09-10,0052,元大-成功,003900380039004c,3,68,-65,0.8,10,sell
9/10,2026-09-10,0052,永豐金-信義,0039004100390052,50,0,50,0.62,11,buy
9/10,2026-09-10,0052,國泰-高雄,8881,10,65,-55,0.68,11,sell
9/10,2026-09-10,0052,統一-三重,003500380035004a,46,1,45,0.56,12,buy
9/10,2026-09-10,0052,大展-台南,5058,0,50,-50,0.62,12,sell
9/10,2026-09-10,0052,華南永昌-楠梓,9332,57,14,43,0.53,13,buy
9/10,2026-09-10,0052,群益金鼎-宜蘭,003900310038007a,1,51,-50,0.62,13,sell
9/10,2026-09-10,0052,富邦-建國,9658,52,12,40,0.49,14,buy
9/10,2026-09-10,0052,凱基-站前,0039003200300046,1,49,-48,0.59,14,sell
9/10,2026-09-10,0052,台中銀-豐原,0036003100310041,35,0,35,0.43,15,buy
9/10,2026-09-10,0052,永豐金-敦北,0039004100380039,3,49,-46,0.57,15,sell
9/10,2026-09-10,0053,富邦證券,9600,19,0,19,14.07,1,buy
9/10,2026-09-10,0053,群益金鼎,9100,0,42,-42,31.11,1,sell
9/10,2026-09-10,0053,永豐金證券,0039004100300030,20,2,18,13.33,2,buy
9/10,2026-09-10,0053,元大證券,9800,52,83,-31,22.96,2,sell
9/10,2026-09-10,0053,國泰-敦南,8888,4,0,4,2.96,3,buy
9/10,2026-09-10,0053,富邦-竹科,0039003600320043,0,1,-1,0.74,3,sell
9/10,2026-09-10,0053,國泰證券,8880,4,1,3,2.22,4,buy
9/10,2026-09-10,0053,元大-文心,9868,0,1,-1,0.74,4,sell
9/10,2026-09-10,0053,台新,0039004200300030,3,0,3,2.22,5,buy
9/10,2026-09-10,0053,富邦-陽明,9604,0,1,-1,0.74,5,sell
9/10,2026-09-10,0053,華南永昌,9300,3,0,3,2.22,6,buy
9/10,2026-09-10,0053,國泰-台中,8882,0,1,-1,0.74,6,sell
9/10,2026-09-10,0053,元大-松山,0039003800310070,3,0,3,2.22,7,buy
9/10,2026-09-10,0053,國泰-新莊,8886,0,0,0,0.0,7,sell
9/10,2026-09-10,0053,凱基-信義,9216,2,0,2,1.48,8,buy
9/10,2026-09-10,0053,元大-屏東,9892,0,0,0,0.0,8,sell
9/10,2026-09-10,0053,富邦-板橋,9655,1,0,1,0.74,9,buy
9/10,2026-09-10,0053,凱基-新豐,9266,0,0,0,0.0,9,sell
9/10,2026-09-10,0053,中國信託,6160,2,1,1,0.74,10,buy
9/10,2026-09-10,0053,凱基-站前,0039003200300046,0,0,0,0.0,10,sell
9/10,2026-09-10,0053,華南永昌-中正,9359,1,0,1,0.74,11,buy
9/10,2026-09-10,0053,元大-內湖,003900380039004e,0,0,0,0.0,11,sell
9/10,2026-09-10,0053,群益金鼎-台中,9184,1,0,1,0.74,12,buy
9/10,2026-09-10,0053,大昌-新店,6464,0,0,0,0.0,12,sell
9/10,2026-09-10,0053,台新-宜蘭,0039004200320055,1,0,1,0.74,13,buy
9/10,2026-09-10,0053,玉山-景美,8849,0,0,0,0.0,13,sell
9/10,2026-09-10,0053,元大-府城,0039003800300075,1,0,1,0.74,14,buy
9/10,2026-09-10,0053,美好-楊梅,5262,0,0,0,0.0,14,sell
9/10,2026-09-10,0053,凱基-台北,9268,1,0,1,0.74,15,buy
9/10,2026-09-10,0053,元大-龍潭,9858,0,0,0,0.0,15,sell
9/10,2026-09-10,0055,大昌-新店,6464,73,0,73,14.07,1,buy
9/10,2026-09-10,0055,永豐金證券,0039004100300030,8,248,-240,46.24,1,sell
9/10,2026-09-10,0055,台新,0039004200300030,32,1,31,5.97,2,buy
9/10,2026-09-10,0055,元大-鳳中,0039003800350043,0,25,-25,4.82,2,sell
9/10,2026-09-10,0055,國泰-敦南,8888,22,0,22,4.24,3,buy
9/10,2026-09-10,0055,兆豐-北高雄,0037003000300049,2,22,-20,3.85,3,sell
9/10,2026-09-10,0055,群益金鼎-三民,9188,15,0,15,2.89,4,buy
9/10,2026-09-10,0055,元大-大同,0039003800390047,0,14,-14,2.7,4,sell
9/10,2026-09-10,0055,兆豐-大同,0037003000300053,14,0,14,2.7,5,buy
9/10,2026-09-10,0055,富邦-建國,9658,0,10,-10,1.93,5,sell
9/10,2026-09-10,0055,元大-彰化,0039003800310047,10,0,10,1.93,6,buy
9/10,2026-09-10,0055,中國信託,6160,1,10,-9,1.73,6,sell
9/10,2026-09-10,0055,統一-桃園,0035003800350048,10,0,10,1.93,7,buy
9/10,2026-09-10,0055,元大證券,9800,12,19,-7,1.35,7,sell
9/10,2026-09-10,0055,玉山-新莊,8842,9,0,9,1.73,8,buy
9/10,2026-09-10,0055,富邦-南京,0039003600310043,0,7,-7,1.35,8,sell
9/10,2026-09-10,0055,富邦-陽明,9604,9,0,9,1.73,9,buy
9/10,2026-09-10,0055,兆豐-南門,0037003000300067,0,6,-6,1.16,9,sell
9/10,2026-09-10,0055,凱基-台北,9268,64,55,9,1.73,10,buy
9/10,2026-09-10,0055,玉山-景美,8849,0,5,-5,0.96,10,sell
9/10,2026-09-10,0055,元大-敦化,9833,9,0,9,1.73,11,buy
9/10,2026-09-10,0055,元大-大天母,9893,0,5,-5,0.96,11,sell
9/10,2026-09-10,0055,玉山-數位,003800380034004d,9,1,8,1.54,12,buy
9/10,2026-09-10,0055,元大-崇德,0039003800310053,0,5,-5,0.96,12,sell
9/10,2026-09-10,0055,中國信託-三重,6161,7,0,7,1.35,13,buy
9/10,2026-09-10,0055,元大-汐止,0039003800390051,0,4,-4,0.77,13,sell
9/10,2026-09-10,0055,富邦-台北,9623,6,0,6,1.16,14,buy
9/10,2026-09-10,0055,兆豐-忠孝,0037003000300061,0,4,-4,0.77,14,sell
9/10,2026-09-10,0055,富邦證券,9600,7,0,7,1.35,15,buy
9/10,2026-09-10,0055,永豐金-敦北,0039004100380039,0,4,-4,0.77,15,sell
9/10,2026-09-10,0056,元大證券,9800,1184,325,859,5.9,1,buy
9/10,2026-09-10,0056,凱基-台北,9268,258,1777,-1519,10.43,1,sell
9/10,2026-09-10,0056,國泰證券,8880,703,0,703,4.83,2,buy
9/10,2026-09-10,0056,臺銀,1040,71,1067,-996,6.84,2,sell
9/10,2026-09-10,0056,台灣摩根士丹利,1470,615,5,610,4.19,3,buy
9/10,2026-09-10,0056,永豐金-忠孝,0039004100390044,3,268,-265,1.82,3,sell
9/10,2026-09-10,0056,摩根大通,8440,253,0,253,1.74,4,buy
9/10,2026-09-10,0056,永豐金-敦北,0039004100380039,2,140,-138,0.95,4,sell
9/10,2026-09-10,0056,富邦證券,9600,296,49,247,1.7,5,buy
9/10,2026-09-10,0056,新光,8560,61,170,-109,0.75,5,sell
9/10,2026-09-10,0056,合庫證券,1020,171,46,125,0.86,6,buy
9/10,2026-09-10,0056,元大-鹿港,0039003800390053,10,91,-81,0.56,6,sell
9/10,2026-09-10,0056,凱基,9200,130,5,125,0.86,7,buy
9/10,2026-09-10,0056,合庫-自強,0031003000320043,10,91,-81,0.56,7,sell
9/10,2026-09-10,0056,華南永昌-中正,9359,103,0,103,0.71,8,buy
9/10,2026-09-10,0056,富邦-屏東,0039003600310059,9,86,-77,0.53,8,sell
9/10,2026-09-10,0056,元大-中崙,9813,103,2,101,0.69,9,buy
9/10,2026-09-10,0056,永豐金-桃園,0039004100390078,24,100,-76,0.52,9,sell
9/10,2026-09-10,0056,凱基-中山,9229,111,16,95,0.65,10,buy
9/10,2026-09-10,0056,群益金鼎-中山,0039003100380048,1,74,-73,0.5,10,sell
9/10,2026-09-10,0056,第一金-高雄,5383,123,37,86,0.59,11,buy
9/10,2026-09-10,0056,元大-竹北,0039003800310042,8,79,-71,0.49,11,sell
9/10,2026-09-10,0056,兆豐-北高雄,0037003000300049,115,36,79,0.54,12,buy
9/10,2026-09-10,0056,兆豐-嘉義,7001,15,81,-66,0.45,12,sell
9/10,2026-09-10,0056,元大-豐原站前,0039003800390057,78,3,75,0.52,13,buy
9/10,2026-09-10,0056,永豐金-台南,0039004100390068,10,73,-63,0.43,13,sell
9/10,2026-09-10,0056,國泰-館前,0038003800380041,117,64,53,0.36,14,buy
9/10,2026-09-10,0056,群益金鼎-丹鳳,0039003100380073,2,61,-59,0.41,14,sell
9/10,2026-09-10,0056,富邦-永和,9654,86,33,53,0.36,15,buy
9/10,2026-09-10,0056,元大-成功,003900380039004c,11,70,-59,0.41,15,sell
9/10,2026-09-10,0057,中國信託,6160,1,0,1,11.11,1,buy
9/10,2026-09-10,0057,富邦-竹科,0039003600320043,0,2,-2,22.22,1,sell
9/10,2026-09-10,0057,富邦-建國,9658,1,0,1,11.11,2,buy
9/10,2026-09-10,0057,元大-台南,9896,0,1,-1,11.11,2,sell
9/10,2026-09-10,0057,國泰-敦南,8888,1,0,1,11.11,3,buy
9/10,2026-09-10,0057,永豐金證券,0039004100300030,0,1,-1,11.11,3,sell
9/10,2026-09-10,0057,永豐金-竹科,0039004100390058,0,0,0,0.0,4,buy
9/10,2026-09-10,0057,康和-板橋,0038003400350044,0,0,0,0.0,4,sell
9/10,2026-09-10,0057,國泰-桃園,8885,0,0,0,0.0,5,buy
9/10,2026-09-10,0057,群益金鼎-屏東,0039003100330048,0,0,0,0.0,5,sell
9/10,2026-09-10,0057,富邦-板橋,9655,0,0,0,0.0,6,buy
9/10,2026-09-10,0057,台新-城中,0039004200320045,0,0,0,0.0,6,sell
9/10,2026-09-10,0057,台新-北中壢,003900420032004c,0,0,0,0.0,7,buy
9/10,2026-09-10,0057,玉山-新莊,8842,0,0,0,0.0,7,sell
9/10,2026-09-10,0057,元大-員林中山,9835,0,0,0,0.0,8,buy
9/10,2026-09-10,0057,國泰-松江,8883,0,0,0,0.0,8,sell
9/10,2026-09-10,0057,口袋證券,6620,0,0,0,0.0,9,buy
9/10,2026-09-10,0057,國泰-館前,0038003800380041,0,0,0,0.0,9,sell
9/10,2026-09-10,0057,臺銀-金山,0031003000340044,0,0,0,0.0,10,buy
9/10,2026-09-10,0057,美好-楊梅,5262,0,0,0,0.0,10,sell
9/10,2026-09-10,0057,國泰-台中,8882,0,0,0,0.0,11,buy
9/10,2026-09-10,0057,玉山-桃園,0038003800340046,0,0,0,0.0,11,sell
9/10,2026-09-10,0057,國票-內壢,7798,0,0,0,0.0,12,buy
9/10,2026-09-10,0057,新光,8560,0,0,0,0.0,12,sell
9/10,2026-09-10,0057,國泰-板橋,003800380038004b,0,0,0,0.0,13,buy
9/10,2026-09-10,0057,新光-台南,8564,0,0,0,0.0,13,sell
9/10,2026-09-10,0057,凱基-和平,9255,0,0,0,0.0,14,buy
9/10,2026-09-10,0057,國泰-忠孝,8887,0,0,0,0.0,15,buy
9/10,2026-09-10,0061,元大證券,9800,81,22,59,57.84,1,buy
9/10,2026-09-10,0061,元大-松江,9801,0,28,-28,27.45,1,sell
9/10,2026-09-10,0061,康和-仁愛,0038003400350046,5,0,5,4.9,2,buy
9/10,2026-09-10,0061,國泰-板橋,003800380038004b,0,25,-25,24.51,2,sell
9/10,2026-09-10,0061,台灣企銀,1110,5,0,5,4.9,3,buy
9/10,2026-09-10,0061,富邦-仁愛,9676,0,10,-10,9.8,3,sell
9/10,2026-09-10,0061,群益金鼎-中山,0039003100380048,3,0,3,2.94,4,buy
9/10,2026-09-10,0061,新光,8560,0,3,-3,2.94,4,sell
9/10,2026-09-10,0061,玉山-信義,0038003800340043,2,0,2,1.96,5,buy
9/10,2026-09-10,0061,元大-土城永寧,9875,0,3,-3,2.94,5,sell
9/10,2026-09-10,0061,元大-汐止,0039003800390051,1,0,1,0.98,6,buy
9/10,2026-09-10,0061,兆豐-北高雄,0037003000300049,0,2,-2,1.96,6,sell
9/10,2026-09-10,0061,元大-大甲,0039003800390055,1,0,1,0.98,7,buy
9/10,2026-09-10,0061,凱基-屏東,0039003200320043,0,2,-2,1.96,7,sell
9/10,2026-09-10,0061,國泰-松江,8883,1,0,1,0.98,8,buy
9/10,2026-09-10,0061,元大-內湖,003900380039004e,0,2,-2,1.96,8,sell
9/10,2026-09-10,0061,國泰證券,8880,1,0,1,0.98,9,buy
9/10,2026-09-10,0061,台新-新興,003900420032006f,0,2,-2,1.96,9,sell
9/10,2026-09-10,0061,凱基,9200,1,0,1,0.98,10,buy
9/10,2026-09-10,0061,康和-台中,8455,0,1,-1,0.98,10,sell
9/10,2026-09-10,0061,富邦證券,9600,0,0,0,0.0,11,buy
9/10,2026-09-10,0061,(牛牛牛)亞-鑫豐,0036003000310064,0,0,0,0.0,11,sell
9/10,2026-09-10,0061,玉山-新竹,0038003800340048,0,0,0,0.0,12,buy
9/10,2026-09-10,0061,康和-板橋,0038003400350044,0,0,0,0.0,12,sell
9/10,2026-09-10,0061,台新-三民,0039004200310033,0,0,0,0.0,13,buy
9/10,2026-09-10,0061,永豐金-台南,0039004100390068,0,0,0,0.0,13,sell
9/10,2026-09-10,0061,玉山-台中,0038003800340042,0,0,0,0.0,14,buy
9/10,2026-09-10,0061,(牛牛牛)亞-網路,6012,0,0,0,0.0,14,sell
9/10,2026-09-10,0061,兆豐-東門,0037003000300048,0,0,0,0.0,15,buy
9/10,2026-09-10,0061,元大-大里,0039003800310067,0,0,0,0.0,15,sell
9/10,2026-09-10,1101,新加坡商瑞銀,1650,4273,596,3677,18.13,1,buy
9/10,2026-09-10,1101,摩根大通,8440,1371,3212,-1841,9.08,1,sell
9/10,2026-09-10,1101,凱基-台北,9268,2564,1118,1446,7.13,2,buy
9/10,2026-09-10,1101,凱基,9200,52,800,-748,3.69,2,sell
9/10,2026-09-10,1101,台灣摩根士丹利,1470,1766,684,1082,5.34,3,buy
9/10,2026-09-10,1101,中國信託,6160,13,522,-509,2.51,3,sell
9/10,2026-09-10,1101,花旗環球,1590,1090,258,832,4.1,4,buy
9/10,2026-09-10,1101,國泰-敦南,8888,46,426,-380,1.87,4,sell
9/10,2026-09-10,1101,美商高盛,1480,1551,823,728,3.59,5,buy
9/10,2026-09-10,1101,玉山-雙和,8841,1,328,-327,1.61,5,sell
9/10,2026-09-10,1101,美林,1440,493,79,414,2.04,6,buy
9/10,2026-09-10,1101,台新-九如,0039004200320031,0,300,-300,1.48,6,sell
9/10,2026-09-10,1101,華南永昌-台中,9302,413,22,391,1.93,7,buy
9/10,2026-09-10,1101,台新-台中,0039004200310068,16,313,-297,1.46,7,sell
9/10,2026-09-10,1101,群益金鼎-中港,9138,380,1,379,1.87,8,buy
9/10,2026-09-10,1101,元大證券,9800,303,582,-279,1.38,8,sell
9/10,2026-09-10,1101,華南永昌,9300,232,35,197,0.97,9,buy
9/10,2026-09-10,1101,國票-嘉義,0037003700390048,2,201,-199,0.98,9,sell
9/10,2026-09-10,1101,國泰-館前,0038003800380041,199,42,157,0.77,10,buy
9/10,2026-09-10,1101,合庫證券,1020,32,219,-187,0.92,10,sell
9/10,2026-09-10,1101,元大-大雅,0039003800330069,156,3,153,0.75,11,buy
9/10,2026-09-10,1101,元大-板橋,0039003800390043,0,170,-170,0.84,11,sell
9/10,2026-09-10,1101,群益金鼎-西松,9136,111,2,109,0.54,12,buy
9/10,2026-09-10,1101,新光-台中,8561,3,157,-154,0.76,12,sell
9/10,2026-09-10,1101,富邦證券,9600,104,0,104,0.51,13,buy
9/10,2026-09-10,1101,玉山-桃園,0038003800340046,1,153,-152,0.75,13,sell
9/10,2026-09-10,1101,富邦-台南,9667,108,5,103,0.51,14,buy
9/10,2026-09-10,1101,凱基-八德,003900320031004d,2,152,-150,0.74,14,sell
9/10,2026-09-10,1101,彰銀,1230,100,0,100,0.49,15,buy
9/10,2026-09-10,1101,凱基-城中,9227,3,152,-149,0.73,15,sell
9/10,2026-09-10,1102,美商高盛,1480,1518,181,1337,19.48,1,buy
9/10,2026-09-10,1102,國泰證券,8880,281,1000,-719,10.47,1,sell
9/10,2026-09-10,1102,港商麥格理,1360,1149,0,1149,16.74,2,buy
9/10,2026-09-10,1102,美林,1440,104,757,-653,9.51,2,sell
9/10,2026-09-10,1102,亞東,2180,453,11,442,6.44,3,buy
9/10,2026-09-10,1102,統一,5850,1,502,-501,7.3,3,sell
9/10,2026-09-10,1102,群益金鼎,9100,431,28,403,5.87,4,buy
9/10,2026-09-10,1102,合庫證券,1020,133,560,-427,6.22,4,sell
9/10,2026-09-10,1102,凱基-台北,9268,376,57,319,4.65,5,buy
9/10,2026-09-10,1102,港商野村,1560,0,177,-177,2.58,5,sell
9/10,2026-09-10,1102,台灣摩根士丹利,1470,696,378,318,4.63,6,buy
9/10,2026-09-10,1102,元大證券,9800,60,198,-138,2.01,6,sell
9/10,2026-09-10,1102,摩根大通,8440,552,296,256,3.73,7,buy
9/10,2026-09-10,1102,富邦-建國,9658,10,127,-117,1.7,7,sell
9/10,2026-09-10,1102,合庫-鳳山,1029,198,0,198,2.88,8,buy
9/10,2026-09-10,1102,新加坡商瑞銀,1650,134,243,-109,1.59,8,sell
9/10,2026-09-10,1102,兆豐證券,7000,122,0,122,1.78,9,buy
9/10,2026-09-10,1102,兆豐-公益,003700300030004a,0,105,-105,1.53,9,sell
9/10,2026-09-10,1102,華南永昌,9300,106,0,106,1.54,10,buy
9/10,2026-09-10,1102,元大-文心,9868,0,103,-103,1.5,10,sell
9/10,2026-09-10,1102,元大-崇德,0039003800310053,60,0,60,0.87,11,buy
9/10,2026-09-10,1102,元大-羅東,0039003800320041,0,100,-100,1.46,11,sell
9/10,2026-09-10,1102,臺銀,1040,50,1,49,0.71,12,buy
9/10,2026-09-10,1102,台新-台北,0039004200320030,0,100,-100,1.46,12,sell
9/10,2026-09-10,1102,永豐金-竹科,0039004100390058,30,1,29,0.42,13,buy
9/10,2026-09-10,1102,第一金,5380,0,90,-90,1.31,13,sell
9/10,2026-09-10,1102,玉山-信義,0038003800340043,17,3,14,0.2,14,buy
9/10,2026-09-10,1102,中國信託,6160,12,101,-89,1.3,14,sell
9/10,2026-09-10,1102,元大-新營,9825,15,1,14,0.2,15,buy
9/10,2026-09-10,1102,新光-台中,8561,12,87,-75,1.09,15,sell
9/10,2026-09-10,1103,摩根大通,8440,54,11,43,13.48,1,buy
9/10,2026-09-10,1103,元大證券,9800,0,36,-36,11.29,1,sell
9/10,2026-09-10,1103,美商高盛,1480,36,1,35,10.97,2,buy
9/10,2026-09-10,1103,第一金-桃園,5385,1,30,-29,9.09,2,sell
9/10,2026-09-10,1103,華南永昌-朴子,9329,20,0,20,6.27,3,buy
9/10,2026-09-10,1103,凱基-台北,9268,2,29,-27,8.46,3,sell
9/10,2026-09-10,1103,台新-城東,0039004200320072,18,0,18,5.64,4,buy
9/10,2026-09-10,1103,新光,8560,0,26,-26,8.15,4,sell
9/10,2026-09-10,1103,台新-西松,003900420032006e,16,0,16,5.02,5,buy
9/10,2026-09-10,1103,元大-台北,0039003800300068,1,26,-25,7.84,5,sell
9/10,2026-09-10,1103,兆豐-大同,0037003000300053,11,0,11,3.45,6,buy
9/10,2026-09-10,1103,凱基,9200,0,20,-20,6.27,6,sell
9/10,2026-09-10,1103,統一-高雄,5851,10,0,10,3.13,7,buy
9/10,2026-09-10,1103,(牛牛牛)亞-鑫豐,0036003000310064,0,15,-15,4.7,7,sell
9/10,2026-09-10,1103,美好-基隆,5267,10,0,10,3.13,8,buy
9/10,2026-09-10,1103,元大-館前,003900380034004b,0,14,-14,4.39,8,sell
9/10,2026-09-10,1103,德信,6910,10,0,10,3.13,9,buy
9/10,2026-09-10,1103,合庫證券,1020,0,13,-13,4.08,9,sell
9/10,2026-09-10,1103,元大-南屯,9853,10,0,10,3.13,10,buy
9/10,2026-09-10,1103,美林,1440,0,11,-11,3.45,10,sell
9/10,2026-09-10,1103,元大-草屯,0039003800390045,10,0,10,3.13,11,buy
9/10,2026-09-10,1103,兆豐-來福,0037003000300043,0,11,-11,3.45,11,sell
9/10,2026-09-10,1103,兆豐-新營,003700300030004b,8,0,8,2.51,12,buy
9/10,2026-09-10,1103,康和-石牌,0038003400350052,0,10,-10,3.13,12,sell
9/10,2026-09-10,1103,土銀-南港,0031003000330046,7,0,7,2.19,13,buy
9/10,2026-09-10,1103,元大-左營,0039003800390044,0,9,-9,2.82,13,sell
9/10,2026-09-10,1103,台灣摩根士丹利,1470,17,11,6,1.88,14,buy
9/10,2026-09-10,1103,(牛牛牛)亞-網路,6012,0,7,-7,2.19,14,sell
9/10,2026-09-10,1103,元大-南京,9862,5,0,5,1.57,15,buy
9/10,2026-09-10,1103,富邦-仁愛,9676,0,5,-5,1.57,15,sell
9/10,2026-09-10,1104,群益金鼎-新竹,9186,45,0,45,9.45,1,buy
9/10,2026-09-10,1104,富邦-台北,9623,0,100,-100,21.01,1,sell
9/10,2026-09-10,1104,美商高盛,1480,31,3,28,5.88,2,buy
9/10,2026-09-10,1104,臺銀-臺南,1042,1,37,-36,7.56,2,sell
9/10,2026-09-10,1104,元大-新營,9825,20,0,20,4.2,3,buy
9/10,2026-09-10,1104,土銀-南港,0031003000330046,0,31,-31,6.51,3,sell
9/10,2026-09-10,1104,元大-六合,0039003800320043,20,0,20,4.2,4,buy
9/10,2026-09-10,1104,元大-桃興,9894,0,21,-21,4.41,4,sell
9/10,2026-09-10,1104,摩根大通,8440,78,60,18,3.78,5,buy
