date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/02,2026-09-02,0052,群益金鼎,9100,60,1,59,0.52,8,buy
9/02,2026-09-02,0052,富邦-陽明,9604,34,160,-126,1.1,8,sell
9/02,2026-09-02,0052,華南永昌-中正,9359,54,0,54,0.47,9,buy
9/02,2026-09-02,0052,元大-彰化,0039003800310047,3,101,-98,0.86,9,sell
9/02,2026-09-02,0052,新光-新竹,8563,60,8,52,0.46,10,buy
9/02,2026-09-02,0052,元大-竹科,003900380030004b,4,87,-83,0.73,10,sell
9/02,2026-09-02,0052,中國信託-忠孝,6162,56,11,45,0.39,11,buy
9/02,2026-09-02,0052,第一金-高雄,5383,31,104,-73,0.64,11,sell
9/02,2026-09-02,0052,群益金鼎-館前,0039003100330059,43,0,43,0.38,12,buy
9/02,2026-09-02,0052,台新-西松,003900420032006e,6,76,-70,0.61,12,sell
9/02,2026-09-02,0052,新光-高雄,8562,42,0,42,0.37,13,buy
9/02,2026-09-02,0052,玉山-高雄,8843,15,81,-66,0.58,13,sell
9/02,2026-09-02,0052,永豐金-敦北,0039004100380039,42,3,39,0.34,14,buy
9/02,2026-09-02,0052,合庫-新竹,0031003000320041,1,50,-49,0.43,14,sell
9/02,2026-09-02,0052,元大-士林,003900380031006a,39,1,38,0.33,15,buy
9/02,2026-09-02,0052,國泰-敦南,8888,289,337,-48,0.42,15,sell
9/02,2026-09-02,0053,第一金-桃園,5385,22,0,22,24.72,1,buy
9/02,2026-09-02,0053,元大證券,9800,6,66,-60,67.42,1,sell
9/02,2026-09-02,0053,凱基,9200,10,1,9,10.11,2,buy
9/02,2026-09-02,0053,台新,0039004200300030,0,3,-3,3.37,2,sell
9/02,2026-09-02,0053,兆豐-台中,7003,5,0,5,5.62,3,buy
9/02,2026-09-02,0053,康和-板橋,0038003400350044,0,2,-2,2.25,3,sell
9/02,2026-09-02,0053,群益金鼎-台中,9184,4,0,4,4.49,4,buy
9/02,2026-09-02,0053,凱基-台北,9268,0,2,-2,2.25,4,sell
9/02,2026-09-02,0053,台中銀,6110,3,0,3,3.37,5,buy
9/02,2026-09-02,0053,中國信託,6160,3,4,-1,1.12,5,sell
9/02,2026-09-02,0053,凱基-桃園,9208,2,0,2,2.25,6,buy
9/02,2026-09-02,0053,統一-平鎮,0035003800350067,0,1,-1,1.12,6,sell
9/02,2026-09-02,0053,福邦證券,6480,2,0,2,2.25,7,buy
9/02,2026-09-02,0053,兆豐證券,7000,0,1,-1,1.12,7,sell
9/02,2026-09-02,0053,元大-信義,003900380039006d,2,0,2,2.25,8,buy
9/02,2026-09-02,0053,國泰-館前,0038003800380041,0,1,-1,1.12,8,sell
9/02,2026-09-02,0053,國泰-敦南,8888,3,2,1,1.12,9,buy
9/02,2026-09-02,0053,群益金鼎-屏東,0039003100330048,1,2,-1,1.12,9,sell
9/02,2026-09-02,0053,元大-永和,9891,2,1,1,1.12,10,buy
9/02,2026-09-02,0053,群益金鼎-民權,9131,0,0,0,0.0,10,sell
9/02,2026-09-02,0053,群益金鼎,9100,1,0,1,1.12,11,buy
9/02,2026-09-02,0053,富邦-南屯,9666,0,1,-1,1.12,11,sell
9/02,2026-09-02,0053,臺銀-高雄,0031003000340043,1,0,1,1.12,12,buy
9/02,2026-09-02,0053,國泰-新莊,8886,0,0,0,0.0,12,sell
9/02,2026-09-02,0053,台新-台北,0039004200320030,1,0,1,1.12,13,buy
9/02,2026-09-02,0053,元大-高雄,003900380031006d,0,0,0,0.0,13,sell
9/02,2026-09-02,0053,玉山-桃園,0038003800340046,1,0,1,1.12,14,buy
9/02,2026-09-02,0053,元大-竹山,0039003800310052,0,0,0,0.0,14,sell
9/02,2026-09-02,0053,富邦-台北,9623,1,0,1,1.12,15,buy
9/02,2026-09-02,0053,富邦-新莊,0039003600320044,0,0,0,0.0,15,sell
9/02,2026-09-02,0055,元大證券,9800,162,12,150,31.98,1,buy
9/02,2026-09-02,0055,永豐金證券,0039004100300030,1,126,-125,26.65,1,sell
9/02,2026-09-02,0055,華南永昌-台南,9306,33,0,33,7.04,2,buy
9/02,2026-09-02,0055,凱基-台北,9268,49,102,-53,11.3,2,sell
9/02,2026-09-02,0055,元大-忠孝,9871,15,0,15,3.2,3,buy
9/02,2026-09-02,0055,元大-屏南,0039003800310072,0,50,-50,10.66,3,sell
9/02,2026-09-02,0055,中國信託,6160,14,1,13,2.77,4,buy
9/02,2026-09-02,0055,元大-大同,0039003800390047,0,45,-45,9.59,4,sell
9/02,2026-09-02,0055,國泰-敦南,8888,15,3,12,2.56,5,buy
9/02,2026-09-02,0055,元大-鳳中,0039003800350043,0,30,-30,6.4,5,sell
9/02,2026-09-02,0055,大昌-樹林,6461,10,0,10,2.13,6,buy
9/02,2026-09-02,0055,元大-彰化民生,003900380039004a,0,10,-10,2.13,6,sell
9/02,2026-09-02,0055,元大-博愛,0039003800320042,10,0,10,2.13,7,buy
9/02,2026-09-02,0055,永豐金-桃園,0039004100390078,0,8,-8,1.71,7,sell
9/02,2026-09-02,0055,玉山-新莊,8842,8,0,8,1.71,8,buy
9/02,2026-09-02,0055,國泰-台中,8882,0,6,-6,1.28,8,sell
9/02,2026-09-02,0055,元大-新莊,9898,8,0,8,1.71,9,buy
9/02,2026-09-02,0055,元大-仁愛,003900380033006a,0,5,-5,1.07,9,sell
9/02,2026-09-02,0055,永豐金-市政,0039004100390057,7,0,7,1.49,10,buy
9/02,2026-09-02,0055,第一金,5380,0,4,-4,0.85,10,sell
9/02,2026-09-02,0055,玉山證券,8840,7,0,7,1.49,11,buy
9/02,2026-09-02,0055,台新-城東,0039004200320072,0,3,-3,0.64,11,sell
9/02,2026-09-02,0055,國泰證券,8880,6,0,6,1.28,12,buy
9/02,2026-09-02,0055,元大-新竹,9816,0,3,-3,0.64,12,sell
9/02,2026-09-02,0055,統一-三重,003500380035004a,6,0,6,1.28,13,buy
9/02,2026-09-02,0055,國泰-館前,0038003800380041,2,5,-3,0.64,13,sell
9/02,2026-09-02,0055,富邦-板橋,9655,5,0,5,1.07,14,buy
9/02,2026-09-02,0055,富邦-仁愛,9676,0,3,-3,0.64,14,sell
9/02,2026-09-02,0055,永豐金-萬盛,0039004100390032,5,0,5,1.07,15,buy
9/02,2026-09-02,0055,新光-台中,8561,0,3,-3,0.64,15,sell
9/02,2026-09-02,0056,元大證券,9800,14918,1666,13252,39.6,1,buy
9/02,2026-09-02,0056,凱基-台北,9268,4576,6065,-1489,4.45,1,sell
9/02,2026-09-02,0056,中國信託,6160,1892,250,1642,4.91,2,buy
9/02,2026-09-02,0056,臺銀,1040,79,1354,-1275,3.81,2,sell
9/02,2026-09-02,0056,國泰證券,8880,193,2,191,0.57,3,buy
9/02,2026-09-02,0056,國泰-敦南,8888,403,1259,-856,2.56,3,sell
9/02,2026-09-02,0056,統一-新台中,0035003800350044,148,12,136,0.41,4,buy
9/02,2026-09-02,0056,新加坡商瑞銀,1650,2403,2820,-417,1.25,4,sell
9/02,2026-09-02,0056,元大-北屯,0039003800390064,148,17,131,0.39,5,buy
9/02,2026-09-02,0056,永豐金證券,0039004100300030,180,449,-269,0.8,5,sell
9/02,2026-09-02,0056,凱基-大直,9218,112,1,111,0.33,6,buy
9/02,2026-09-02,0056,國泰-館前,0038003800380041,28,254,-226,0.68,6,sell
9/02,2026-09-02,0056,富邦-台南,9667,124,18,106,0.32,7,buy
9/02,2026-09-02,0056,富邦-樹林,0039003600320045,16,231,-215,0.64,7,sell
9/02,2026-09-02,0056,統一-彰化,0035003800350046,231,134,97,0.29,8,buy
9/02,2026-09-02,0056,元大-台南,9896,3,198,-195,0.58,8,sell
9/02,2026-09-02,0056,台中銀-豐原,0036003100310041,90,16,74,0.22,9,buy
9/02,2026-09-02,0056,國泰-高雄,8881,41,216,-175,0.52,9,sell
9/02,2026-09-02,0056,摩根大通,8440,71,0,71,0.21,10,buy
9/02,2026-09-02,0056,國泰-台中,8882,61,229,-168,0.5,10,sell
9/02,2026-09-02,0056,兆豐-民生,0037003000300063,65,0,65,0.19,11,buy
9/02,2026-09-02,0056,台新-松德,0039004200320061,2,169,-167,0.5,11,sell
9/02,2026-09-02,0056,元大-三峽,0039003800310041,84,24,60,0.18,12,buy
9/02,2026-09-02,0056,玉山證券,8840,19,178,-159,0.48,12,sell
9/02,2026-09-02,0056,華南永昌-古亭,9309,62,11,51,0.15,13,buy
9/02,2026-09-02,0056,元大-天母,0039003800310049,6,142,-136,0.41,13,sell
9/02,2026-09-02,0056,台新-永和,0039004200320042,51,1,50,0.15,14,buy
9/02,2026-09-02,0056,國泰-板橋,003800380038004b,35,170,-135,0.4,14,sell
9/02,2026-09-02,0056,華南永昌,9300,114,66,48,0.14,15,buy
9/02,2026-09-02,0056,元大-博愛,0039003800320042,11,137,-126,0.38,15,sell
9/02,2026-09-02,0057,元大證券,9800,20,0,20,71.43,1,buy
9/02,2026-09-02,0057,元大-台中,9812,0,20,-20,71.43,1,sell
9/02,2026-09-02,0057,中國信託,6160,1,0,1,3.57,2,buy
9/02,2026-09-02,0057,永豐金證券,0039004100300030,0,2,-2,7.14,2,sell
9/02,2026-09-02,0057,富邦-建國,9658,1,0,1,3.57,3,buy
9/02,2026-09-02,0057,凱基,9200,0,1,-1,3.57,3,sell
9/02,2026-09-02,0057,中國信託-三重,6161,1,0,1,3.57,4,buy
9/02,2026-09-02,0057,(牛牛牛)亞-網路,6012,0,1,-1,3.57,4,sell
9/02,2026-09-02,0057,富邦-港都,0039003600320051,0,0,0,0.0,5,buy
9/02,2026-09-02,0057,國泰-敦南,8888,1,1,0,0.0,5,sell
9/02,2026-09-02,0057,凱基-永華,9235,0,0,0,0.0,6,buy
9/02,2026-09-02,0057,國泰-桃園,8885,0,0,0,0.0,6,sell
9/02,2026-09-02,0057,國泰-松江,8883,0,0,0,0.0,7,buy
9/02,2026-09-02,0057,臺銀-高雄,0031003000340043,0,0,0,0.0,7,sell
9/02,2026-09-02,0057,玉山證券,8840,0,0,0,0.0,8,buy
9/02,2026-09-02,0057,群益金鼎-屏東,0039003100330048,1,1,0,0.0,8,sell
9/02,2026-09-02,0057,口袋證券,6620,0,0,0,0.0,9,buy
9/02,2026-09-02,0057,統一-竹南,003500380035006d,0,0,0,0.0,9,sell
9/02,2026-09-02,0057,富邦-板橋,9655,0,0,0,0.0,10,buy
9/02,2026-09-02,0057,第一金-嘉義,003500330038004d,0,0,0,0.0,10,sell
9/02,2026-09-02,0057,元大-斗信,9884,0,0,0,0.0,11,buy
9/02,2026-09-02,0057,元大-博愛,0039003800320042,0,0,0,0.0,11,sell
9/02,2026-09-02,0057,台灣企銀-竹北,1117,0,0,0,0.0,12,buy
9/02,2026-09-02,0057,兆豐-忠孝,0037003000300061,0,0,0,0.0,12,sell
9/02,2026-09-02,0057,統一,5850,0,0,0,0.0,13,buy
9/02,2026-09-02,0057,元大-長庚,0039003800380056,0,0,0,0.0,13,sell
9/02,2026-09-02,0057,國泰-台中,8882,0,0,0,0.0,14,buy
9/02,2026-09-02,0057,永豐金-市政,0039004100390057,0,0,0,0.0,14,sell
9/02,2026-09-02,0057,永興-大墩,5604,0,0,0,0.0,15,buy
9/02,2026-09-02,0057,玉山-信義,0038003800340043,0,0,0,0.0,15,sell
9/02,2026-09-02,0061,永豐金-潮州,0039004100390071,19,0,19,16.1,1,buy
9/02,2026-09-02,0061,元大證券,9800,70,99,-29,24.58,1,sell
9/02,2026-09-02,0061,玉山-信義,0038003800340043,12,1,11,9.32,2,buy
9/02,2026-09-02,0061,臺銀,1040,0,6,-6,5.08,2,sell
9/02,2026-09-02,0061,新光,8560,2,0,2,1.69,3,buy
9/02,2026-09-02,0061,富邦-新板,0039003600310048,0,5,-5,4.24,3,sell
9/02,2026-09-02,0061,第一金,5380,1,0,1,0.85,4,buy
9/02,2026-09-02,0061,康和-澎湖,0038003400350045,0,1,-1,0.85,4,sell
9/02,2026-09-02,0061,聯邦-三重,8585,1,0,1,0.85,5,buy
9/02,2026-09-02,0061,兆豐證券,7000,0,1,-1,0.85,5,sell
9/02,2026-09-02,0061,國泰-敦南,8888,1,0,1,0.85,6,buy
9/02,2026-09-02,0061,凱基-站前,0039003200300046,0,1,-1,0.85,6,sell
9/02,2026-09-02,0061,群益金鼎-天母,0039003100380050,1,0,1,0.85,7,buy
9/02,2026-09-02,0061,永豐金-敦北,0039004100380039,0,1,-1,0.85,7,sell
9/02,2026-09-02,0061,華南永昌,9300,1,0,1,0.85,8,buy
9/02,2026-09-02,0061,永豐金-敦南,0039004100380046,0,1,-1,0.85,8,sell
9/02,2026-09-02,0061,華南永昌-彰化,9363,1,0,1,0.85,9,buy
9/02,2026-09-02,0061,永豐金-市政,0039004100390057,0,1,-1,0.85,9,sell
9/02,2026-09-02,0061,富邦-苗栗,9657,1,0,1,0.85,10,buy
9/02,2026-09-02,0061,第一金-路竹,0035003300380050,0,0,0,0.0,10,sell
9/02,2026-09-02,0061,元大-大灣,9815,1,0,1,0.85,11,buy
9/02,2026-09-02,0061,群益金鼎-屏東,0039003100330048,0,0,0,0.0,11,sell
9/02,2026-09-02,0061,元大-東泰,9817,1,0,1,0.85,12,buy
9/02,2026-09-02,0061,華南永昌-竹北,9339,0,0,0,0.0,12,sell
9/02,2026-09-02,0061,元大-新店中正,0039003800340043,1,0,1,0.85,13,buy
9/02,2026-09-02,0061,永豐金-萬盛,0039004100390032,1,0,1,0.85,14,buy
9/02,2026-09-02,0061,富邦證券,9600,1,0,1,0.85,15,buy
9/02,2026-09-02,1101,新光,8560,1879,823,1056,2.43,1,buy
9/02,2026-09-02,1101,摩根大通,8440,352,7042,-6690,15.37,1,sell
9/02,2026-09-02,1101,國泰-板橋,003800380038004b,1051,95,956,2.2,2,buy
9/02,2026-09-02,1101,新加坡商瑞銀,1650,239,5855,-5616,12.9,2,sell
9/02,2026-09-02,1101,元大-淡水,9899,520,8,512,1.18,3,buy
9/02,2026-09-02,1101,台灣摩根士丹利,1470,576,4803,-4227,9.71,3,sell
9/02,2026-09-02,1101,群益金鼎,9100,878,473,405,0.93,4,buy
9/02,2026-09-02,1101,美商高盛,1480,2594,5470,-2876,6.61,4,sell
9/02,2026-09-02,1101,國泰-敦南,8888,931,529,402,0.92,5,buy
9/02,2026-09-02,1101,凱基-台北,9268,2840,4527,-1687,3.88,5,sell
9/02,2026-09-02,1101,元大-彰化民生,003900380039004a,399,2,397,0.91,6,buy
9/02,2026-09-02,1101,永豐金-匯立,0039004100380031,0,901,-901,2.07,6,sell
9/02,2026-09-02,1101,群益金鼎-士林,9137,453,78,375,0.86,7,buy
9/02,2026-09-02,1101,元大證券,9800,818,1533,-715,1.64,7,sell
9/02,2026-09-02,1101,台新-信義,0039004200320048,416,55,361,0.83,8,buy
9/02,2026-09-02,1101,法銀巴黎,8900,295,1002,-707,1.62,8,sell
9/02,2026-09-02,1101,華南永昌-大安,9307,336,0,336,0.77,9,buy
9/02,2026-09-02,1101,美林,1440,224,796,-572,1.31,9,sell
9/02,2026-09-02,1101,統一-南京,0035003800350055,307,0,307,0.71,10,buy
9/02,2026-09-02,1101,港商野村,1560,835,1215,-380,0.87,10,sell
9/02,2026-09-02,1101,亞東,2180,281,0,281,0.65,11,buy
9/02,2026-09-02,1101,兆豐-埔墘,003700300030004e,2,300,-298,0.68,11,sell
9/02,2026-09-02,1101,台新,0039004200300030,321,52,269,0.62,12,buy
9/02,2026-09-02,1101,兆豐證券,7000,55,339,-284,0.65,12,sell
9/02,2026-09-02,1101,富邦-新店,9661,269,12,257,0.59,13,buy
9/02,2026-09-02,1101,凱基,9200,1,235,-234,0.54,13,sell
9/02,2026-09-02,1101,香港上海匯豐,8960,268,11,257,0.59,14,buy
9/02,2026-09-02,1101,宏遠證券,1260,5,210,-205,0.47,14,sell
9/02,2026-09-02,1101,元大-新竹經國,9859,232,0,232,0.53,15,buy
9/02,2026-09-02,1101,花旗環球,1590,5,184,-179,0.41,15,sell
9/02,2026-09-02,1102,美商高盛,1480,1023,386,637,8.59,1,buy
9/02,2026-09-02,1102,摩根大通,8440,769,2182,-1413,19.06,1,sell
9/02,2026-09-02,1102,中國信託,6160,460,0,460,6.2,2,buy
9/02,2026-09-02,1102,美林,1440,15,415,-400,5.39,2,sell
9/02,2026-09-02,1102,富邦證券,9600,450,0,450,6.07,3,buy
9/02,2026-09-02,1102,台灣摩根士丹利,1470,337,637,-300,4.05,3,sell
9/02,2026-09-02,1102,港商野村,1560,816,537,279,3.76,4,buy
9/02,2026-09-02,1102,元大證券,9800,96,374,-278,3.75,4,sell
9/02,2026-09-02,1102,群益金鼎,9100,285,34,251,3.39,5,buy
9/02,2026-09-02,1102,花旗環球,1590,17,138,-121,1.63,5,sell
9/02,2026-09-02,1102,凱基-台北,9268,999,870,129,1.74,6,buy
9/02,2026-09-02,1102,永豐金證券,0039004100300030,8,116,-108,1.46,6,sell
9/02,2026-09-02,1102,亞東,2180,155,46,109,1.47,7,buy
9/02,2026-09-02,1102,合庫證券,1020,1,100,-99,1.34,7,sell
9/02,2026-09-02,1102,第一金-台南,5384,73,0,73,0.98,8,buy
9/02,2026-09-02,1102,兆豐-城中,0037003000300057,0,96,-96,1.29,8,sell
9/02,2026-09-02,1102,元大-景美,0039003800340048,60,0,60,0.81,9,buy
9/02,2026-09-02,1102,合庫-鳳山,1029,0,48,-48,0.65,9,sell
9/02,2026-09-02,1102,兆豐-台南,7006,55,0,55,0.74,10,buy
9/02,2026-09-02,1102,統一,5850,57,100,-43,0.58,10,sell
9/02,2026-09-02,1102,富邦-中壢,9636,30,0,30,0.4,11,buy
9/02,2026-09-02,1102,凱基-敦北,9237,0,40,-40,0.54,11,sell
9/02,2026-09-02,1102,群益金鼎-三民,9188,25,0,25,0.34,12,buy
9/02,2026-09-02,1102,元大-屏東民生,0039003800310068,30,60,-30,0.4,12,sell
9/02,2026-09-02,1102,元大-蘆洲,9857,22,0,22,0.3,13,buy
9/02,2026-09-02,1102,兆豐-新莊,0037003000300077,0,25,-25,0.34,13,sell
9/02,2026-09-02,1102,富邦-板橋,9655,21,1,20,0.27,14,buy
9/02,2026-09-02,1102,國票證券,7790,3,26,-23,0.31,14,sell
9/02,2026-09-02,1102,永豐金-屏東,0039004100360039,20,0,20,0.27,15,buy
9/02,2026-09-02,1102,富邦-木柵,003900360031004d,0,22,-22,0.3,15,sell
9/02,2026-09-02,1103,玉山-信義,0038003800340043,20,0,20,11.9,1,buy
9/02,2026-09-02,1103,新加坡商瑞銀,1650,0,39,-39,23.21,1,sell
9/02,2026-09-02,1103,永豐金-台中,003900410039004c,19,0,19,11.31,2,buy
9/02,2026-09-02,1103,港商野村,1560,0,31,-31,18.45,2,sell
9/02,2026-09-02,1103,台新,0039004200300030,16,1,15,8.93,3,buy
9/02,2026-09-02,1103,兆豐-來福,0037003000300043,0,18,-18,10.71,3,sell
9/02,2026-09-02,1103,台新-城東,0039004200320072,15,0,15,8.93,4,buy
9/02,2026-09-02,1103,台灣摩根士丹利,1470,0,14,-14,8.33,4,sell
9/02,2026-09-02,1103,臺銀-臺中,0031003000340041,11,0,11,6.55,5,buy
9/02,2026-09-02,1103,玉山證券,8840,0,11,-11,6.55,5,sell
9/02,2026-09-02,1103,元大-豐原站前,0039003800390057,20,9,11,6.55,6,buy
9/02,2026-09-02,1103,永豐金證券,0039004100300030,0,10,-10,5.95,6,sell
9/02,2026-09-02,1103,元大-敦化,9833,8,0,8,4.76,7,buy
9/02,2026-09-02,1103,元大-永和,9891,0,9,-9,5.36,7,sell
9/02,2026-09-02,1103,(牛牛牛)亞-鑫豐,0036003000310064,6,0,6,3.57,8,buy
9/02,2026-09-02,1103,摩根大通,8440,1,6,-5,2.98,8,sell
9/02,2026-09-02,1103,元大-復北,9872,6,0,6,3.57,9,buy
9/02,2026-09-02,1103,臺銀-高雄,0031003000340043,0,4,-4,2.38,9,sell
9/02,2026-09-02,1103,兆豐-東門,0037003000300048,5,0,5,2.98,10,buy
9/02,2026-09-02,1103,凱基-台東,003900320030005a,0,2,-2,1.19,10,sell
9/02,2026-09-02,1103,台新-西松,003900420032006e,5,0,5,2.98,11,buy
9/02,2026-09-02,1103,華南永昌-大安,9307,0,2,-2,1.19,11,sell
9/02,2026-09-02,1103,兆豐-新營,003700300030004b,4,0,4,2.38,12,buy
9/02,2026-09-02,1103,凱基-台北,9268,0,2,-2,1.19,12,sell
9/02,2026-09-02,1103,兆豐-高雄,003700300030005a,3,0,3,1.79,13,buy
9/02,2026-09-02,1103,國泰-台中,8882,0,2,-2,1.19,13,sell
9/02,2026-09-02,1103,元大-屏南,0039003800310072,3,0,3,1.79,14,buy
9/02,2026-09-02,1103,永豐金-復興,003900410039005a,0,1,-1,0.6,14,sell
9/02,2026-09-02,1103,台新-屏新,0039004200320071,3,0,3,1.79,15,buy
9/02,2026-09-02,1103,安泰-楠梓,8382,0,1,-1,0.6,15,sell
9/02,2026-09-02,1104,中國信託,6160,105,0,105,15.74,1,buy
9/02,2026-09-02,1104,摩根大通,8440,9,122,-113,16.94,1,sell
9/02,2026-09-02,1104,台灣摩根士丹利,1470,108,14,94,14.09,2,buy
9/02,2026-09-02,1104,元大-林森,0039003800330042,0,50,-50,7.5,2,sell
9/02,2026-09-02,1104,美商高盛,1480,89,14,75,11.24,3,buy
9/02,2026-09-02,1104,富邦證券,9600,1,34,-33,4.95,3,sell
9/02,2026-09-02,1104,第一金-台南,5384,71,0,71,10.64,4,buy
9/02,2026-09-02,1104,元大-路竹,0039003800310043,0,30,-30,4.5,4,sell
9/02,2026-09-02,1104,凱基-台北,9268,89,50,39,5.85,5,buy
