date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/08,2026-09-08,0055,富邦-板橋,9655,0,5,-5,0.52,15,sell
9/08,2026-09-08,0056,元大證券,9800,5787,226,5561,22.83,1,buy
9/08,2026-09-08,0056,臺銀,1040,65,831,-766,3.14,1,sell
9/08,2026-09-08,0056,國泰證券,8880,1557,15,1542,6.33,2,buy
9/08,2026-09-08,0056,國泰-敦南,8888,503,1147,-644,2.64,2,sell
9/08,2026-09-08,0056,永豐金證券,0039004100300030,2066,658,1408,5.78,3,buy
9/08,2026-09-08,0056,新加坡商瑞銀,1650,370,842,-472,1.94,3,sell
9/08,2026-09-08,0056,富邦證券,9600,1178,64,1114,4.57,4,buy
9/08,2026-09-08,0056,聯邦-興中,8587,5,373,-368,1.51,4,sell
9/08,2026-09-08,0056,美商高盛,1480,700,2,698,2.87,5,buy
9/08,2026-09-08,0056,中國信託,6160,236,543,-307,1.26,5,sell
9/08,2026-09-08,0056,凱基,9200,242,3,239,0.98,6,buy
9/08,2026-09-08,0056,富邦-建國,9658,35,323,-288,1.18,6,sell
9/08,2026-09-08,0056,元大-雙和,9874,219,9,210,0.86,7,buy
9/08,2026-09-08,0056,玉山證券,8840,53,279,-226,0.93,7,sell
9/08,2026-09-08,0056,花旗環球,1590,166,0,166,0.68,8,buy
9/08,2026-09-08,0056,臺銀-臺南,1042,11,233,-222,0.91,8,sell
9/08,2026-09-08,0056,元大-基隆孝二,003900380036004b,109,4,105,0.43,9,buy
9/08,2026-09-08,0056,永豐金-竹科,0039004100390058,22,235,-213,0.87,9,sell
9/08,2026-09-08,0056,日茂-埔里,5961,102,2,100,0.41,10,buy
9/08,2026-09-08,0056,富邦-竹北,9624,26,232,-206,0.85,10,sell
9/08,2026-09-08,0056,元大-北港,9837,107,10,97,0.4,11,buy
9/08,2026-09-08,0056,台新-高雄,0039004200310067,41,236,-195,0.8,11,sell
9/08,2026-09-08,0056,兆豐-來福,0037003000300043,109,13,96,0.39,12,buy
9/08,2026-09-08,0056,國泰-台中,8882,43,224,-181,0.74,12,sell
9/08,2026-09-08,0056,群益金鼎,9100,88,4,84,0.34,13,buy
9/08,2026-09-08,0056,富邦-板橋,9655,37,199,-162,0.66,13,sell
9/08,2026-09-08,0056,合庫證券,1020,99,17,82,0.34,14,buy
9/08,2026-09-08,0056,新光-台中,8561,32,187,-155,0.64,14,sell
9/08,2026-09-08,0056,台新-佳里,0039004200320077,72,0,72,0.3,15,buy
9/08,2026-09-08,0056,凱基-東勢,0039003200310059,3,156,-153,0.63,15,sell
9/08,2026-09-08,0057,群益金鼎-屏東,0039003100330048,4,0,4,22.22,1,buy
9/08,2026-09-08,0057,國泰-敦南,8888,1,2,-1,5.56,1,sell
9/08,2026-09-08,0057,康和-板橋,0038003400350044,2,0,2,11.11,2,buy
9/08,2026-09-08,0057,兆豐-三民,0037003000300068,0,1,-1,5.56,2,sell
9/08,2026-09-08,0057,國泰-板橋,003800380038004b,1,0,1,5.56,3,buy
9/08,2026-09-08,0057,安泰-大發,8381,0,1,-1,5.56,3,sell
9/08,2026-09-08,0057,中國信託,6160,1,0,1,5.56,4,buy
9/08,2026-09-08,0057,國泰-高雄,8881,0,1,-1,5.56,4,sell
9/08,2026-09-08,0057,富邦-建國,9658,1,0,1,5.56,5,buy
9/08,2026-09-08,0057,口袋證券,6620,0,1,-1,5.56,5,sell
9/08,2026-09-08,0057,永豐金證券,0039004100300030,1,0,1,5.56,6,buy
9/08,2026-09-08,0057,國票-內壢,7798,0,1,-1,5.56,6,sell
9/08,2026-09-08,0057,國泰-館前,0038003800380041,1,0,1,5.56,7,buy
9/08,2026-09-08,0057,富邦-港都,0039003600320051,0,0,0,0.0,7,sell
9/08,2026-09-08,0057,華南永昌-高雄,9303,0,0,0,0.0,8,buy
9/08,2026-09-08,0057,富邦-新竹,9647,0,0,0,0.0,8,sell
9/08,2026-09-08,0057,元大-台南,9896,1,1,0,0.0,9,buy
9/08,2026-09-08,0057,富邦-頭份,0039003600320050,0,0,0,0.0,9,sell
9/08,2026-09-08,0057,彰銀,1230,0,0,0,0.0,10,buy
9/08,2026-09-08,0057,國泰-台南,8884,0,0,0,0.0,10,sell
9/08,2026-09-08,0057,富邦-板橋,9655,0,0,0,0.0,11,buy
9/08,2026-09-08,0057,富邦-內湖,9627,0,0,0,0.0,11,sell
9/08,2026-09-08,0057,元大-北港,9837,0,0,0,0.0,12,buy
9/08,2026-09-08,0057,永豐金-市政,0039004100390057,0,0,0,0.0,12,sell
9/08,2026-09-08,0057,國泰-桃園,8885,0,0,0,0.0,13,buy
9/08,2026-09-08,0057,玉山-數位,003800380034004d,0,0,0,0.0,13,sell
9/08,2026-09-08,0057,群益金鼎-高盛,9105,0,0,0,0.0,14,buy
9/08,2026-09-08,0057,台新-宜蘭,0039004200320055,0,0,0,0.0,14,sell
9/08,2026-09-08,0057,元大-金門,003900380031004e,0,0,0,0.0,15,buy
9/08,2026-09-08,0057,新光-高雄,8562,0,0,0,0.0,15,sell
9/08,2026-09-08,0061,元大-清水,0039003800300065,20,0,20,39.22,1,buy
9/08,2026-09-08,0061,元大證券,9800,2,32,-30,58.82,1,sell
9/08,2026-09-08,0061,新光,8560,4,0,4,7.84,2,buy
9/08,2026-09-08,0061,凱基-彰化,0039003200300047,0,4,-4,7.84,2,sell
9/08,2026-09-08,0061,凱基,9200,4,0,4,7.84,3,buy
9/08,2026-09-08,0061,永豐金-台南,0039004100390068,0,4,-4,7.84,3,sell
9/08,2026-09-08,0061,國泰證券,8880,3,1,2,3.92,4,buy
9/08,2026-09-08,0061,富邦-高雄,9659,0,3,-3,5.88,4,sell
9/08,2026-09-08,0061,聯邦-三重,8585,2,0,2,3.92,5,buy
9/08,2026-09-08,0061,永豐金-南京,0039004100390053,0,2,-2,3.92,5,sell
9/08,2026-09-08,0061,富邦證券,9600,2,0,2,3.92,6,buy
9/08,2026-09-08,0061,富邦-嘉義,9692,0,2,-2,3.92,6,sell
9/08,2026-09-08,0061,亞東,2180,2,0,2,3.92,7,buy
9/08,2026-09-08,0061,康和-延平,8451,0,1,-1,1.96,7,sell
9/08,2026-09-08,0061,國票證券,7790,1,0,1,1.96,8,buy
9/08,2026-09-08,0061,群益金鼎-天母,0039003100380050,1,2,-1,1.96,8,sell
9/08,2026-09-08,0061,第一金,5380,1,0,1,1.96,9,buy
9/08,2026-09-08,0061,群益金鼎-屏東,0039003100330048,0,0,0,0.0,9,sell
9/08,2026-09-08,0061,玉山-信義,0038003800340043,2,1,1,1.96,10,buy
9/08,2026-09-08,0061,群益金鼎,9100,0,0,0,0.0,10,sell
9/08,2026-09-08,0061,華南永昌,9300,1,0,1,1.96,11,buy
9/08,2026-09-08,0061,華南永昌-南京,9326,1,0,1,1.96,12,buy
9/08,2026-09-08,0061,富邦-新竹,9647,1,0,1,1.96,13,buy
9/08,2026-09-08,0061,元大-東泰,9817,1,0,1,1.96,14,buy
9/08,2026-09-08,0061,永豐金-竹科,0039004100390058,1,0,1,1.96,15,buy
9/08,2026-09-08,1101,新加坡商瑞銀,1650,1314,194,1120,5.75,1,buy
9/08,2026-09-08,1101,美商高盛,1480,546,5586,-5040,25.9,1,sell
9/08,2026-09-08,1101,華南永昌-楠梓,9332,1031,0,1031,5.3,2,buy
9/08,2026-09-08,1101,台灣摩根士丹利,1470,84,3778,-3694,18.98,2,sell
9/08,2026-09-08,1101,摩根大通,8440,712,222,490,2.52,3,buy
9/08,2026-09-08,1101,凱基-台北,9268,1037,3525,-2488,12.78,3,sell
9/08,2026-09-08,1101,彰銀,1230,445,20,425,2.18,4,buy
9/08,2026-09-08,1101,凱基,9200,4,600,-596,3.06,4,sell
9/08,2026-09-08,1101,永豐金證券,0039004100300030,347,39,308,1.58,5,buy
9/08,2026-09-08,1101,台新-台南,0039004200310036,8,281,-273,1.4,5,sell
9/08,2026-09-08,1101,國泰-桃園,8885,279,5,274,1.41,6,buy
9/08,2026-09-08,1101,台灣企銀-九如,1113,0,160,-160,0.82,6,sell
9/08,2026-09-08,1101,群益金鼎-三民,9188,229,1,228,1.17,7,buy
9/08,2026-09-08,1101,華南永昌-嘉義,9314,0,97,-97,0.5,7,sell
9/08,2026-09-08,1101,元大證券,9800,526,312,214,1.1,8,buy
