date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/07,2026-09-07,0051,玉山-板橋,8846,0,0,0,0.0,14,buy
9/07,2026-09-07,0051,凱基-台北,9268,2,3,-1,0.99,14,sell
9/07,2026-09-07,0051,永豐金-鳳山,0039004100360031,0,0,0,0.0,15,buy
9/07,2026-09-07,0051,華南永昌-大安,9307,0,1,-1,0.99,15,sell
9/07,2026-09-07,0052,元大證券,9800,7288,311,6977,30.39,1,buy
9/07,2026-09-07,0052,統一,5850,213,1765,-1552,6.76,1,sell
9/07,2026-09-07,0052,凱基-台北,9268,4465,325,4140,18.03,2,buy
9/07,2026-09-07,0052,凱基,9200,80,1355,-1275,5.55,2,sell
9/07,2026-09-07,0052,富邦證券,9600,2012,214,1798,7.83,3,buy
9/07,2026-09-07,0052,國泰-敦南,8888,158,810,-652,2.84,3,sell
9/07,2026-09-07,0052,群益金鼎,9100,1529,16,1513,6.59,4,buy
9/07,2026-09-07,0052,臺銀,1040,1,264,-263,1.15,4,sell
9/07,2026-09-07,0052,台新,0039004200300030,993,149,844,3.68,5,buy
9/07,2026-09-07,0052,永豐金證券,0039004100300030,707,950,-243,1.06,5,sell
9/07,2026-09-07,0052,新加坡商瑞銀,1650,751,264,487,2.12,6,buy
9/07,2026-09-07,0052,國泰-桃園,8885,9,193,-184,0.8,6,sell
9/07,2026-09-07,0052,中國信託,6160,566,149,417,1.82,7,buy
9/07,2026-09-07,0052,新光,8560,73,245,-172,0.75,7,sell
9/07,2026-09-07,0052,國泰證券,8880,351,20,331,1.44,8,buy
9/07,2026-09-07,0052,國泰-忠孝,8887,7,155,-148,0.64,8,sell
9/07,2026-09-07,0052,兆豐證券,7000,351,51,300,1.31,9,buy
9/07,2026-09-07,0052,凱基-竹北,9234,2,147,-145,0.63,9,sell
9/07,2026-09-07,0052,群益金鼎-天母,0039003100380050,81,3,78,0.34,10,buy
9/07,2026-09-07,0052,富邦-竹北,9624,9,150,-141,0.61,10,sell
9/07,2026-09-07,0052,元大-彰化民生,003900380039004a,107,32,75,0.33,11,buy
9/07,2026-09-07,0052,國泰-板橋,003800380038004b,25,166,-141,0.61,11,sell
9/07,2026-09-07,0052,元大-成功,003900380039004c,107,39,68,0.3,12,buy
9/07,2026-09-07,0052,永豐金-竹科,0039004100390058,5,134,-129,0.56,12,sell
9/07,2026-09-07,0052,群益金鼎-士林,9137,83,25,58,0.25,13,buy
9/07,2026-09-07,0052,元大-中壢,9834,5,133,-128,0.56,13,sell
9/07,2026-09-07,0052,台灣摩根士丹利,1470,53,0,53,0.23,14,buy
9/07,2026-09-07,0052,第一金-光復,0035003300380043,0,124,-124,0.54,14,sell
9/07,2026-09-07,0052,大展-台南,5058,50,4,46,0.2,15,buy
9/07,2026-09-07,0052,宏遠證券,1260,0,121,-121,0.53,15,sell
9/07,2026-09-07,0053,元大證券,9800,17,1,16,41.03,1,buy
9/07,2026-09-07,0053,凱基,9200,0,4,-4,10.26,1,sell
9/07,2026-09-07,0053,凱基-站前,0039003200300046,2,0,2,5.13,2,buy
9/07,2026-09-07,0053,國泰-敦南,8888,1,3,-2,5.13,2,sell
9/07,2026-09-07,0053,凱基-台北,9268,1,0,1,2.56,3,buy
9/07,2026-09-07,0053,聯邦-大業,8586,0,2,-2,5.13,3,sell
9/07,2026-09-07,0053,永豐金-台中,003900410039004c,1,0,1,2.56,4,buy
9/07,2026-09-07,0053,群益金鼎-天母,0039003100380050,1,3,-2,5.13,4,sell
9/07,2026-09-07,0053,大昌-新店,6464,1,0,1,2.56,5,buy
9/07,2026-09-07,0053,元大-大同,0039003800390047,0,2,-2,5.13,5,sell
9/07,2026-09-07,0053,富邦-竹科,0039003600320043,1,0,1,2.56,6,buy
9/07,2026-09-07,0053,國泰-館前,0038003800380041,0,1,-1,2.56,6,sell
9/07,2026-09-07,0053,元大-內湖民權,9867,1,0,1,2.56,7,buy
9/07,2026-09-07,0053,德信,6910,0,1,-1,2.56,7,sell
9/07,2026-09-07,0053,元大-楊梅,0039003800370041,1,0,1,2.56,8,buy
9/07,2026-09-07,0053,凱基-信義,9216,0,1,-1,2.56,8,sell
9/07,2026-09-07,0053,永豐金-古亭,0039004100390064,1,0,1,2.56,9,buy
9/07,2026-09-07,0053,元大-忠孝,9871,0,1,-1,2.56,9,sell
9/07,2026-09-07,0053,群益金鼎-中壢,0039003100380041,1,0,1,2.56,10,buy
9/07,2026-09-07,0053,台新-台北,0039004200320030,0,1,-1,2.56,10,sell
9/07,2026-09-07,0053,國泰-板橋,003800380038004b,1,0,1,2.56,11,buy
9/07,2026-09-07,0053,富邦-頭份,0039003600320050,0,1,-1,2.56,11,sell
9/07,2026-09-07,0053,元大-金門,003900380031004e,1,0,1,2.56,12,buy
9/07,2026-09-07,0053,富邦-內湖,9627,0,1,-1,2.56,12,sell
9/07,2026-09-07,0053,元大-苗栗,003900380031004d,0,0,0,0.0,13,buy
9/07,2026-09-07,0053,新光,8560,0,1,-1,2.56,13,sell
9/07,2026-09-07,0053,元大-苑裡,0039003800390061,0,0,0,0.0,14,buy
9/07,2026-09-07,0053,群益金鼎-屏東,0039003100330048,0,1,-1,2.56,14,sell
9/07,2026-09-07,0053,元大-敦化,9833,0,0,0,0.0,15,buy
9/07,2026-09-07,0053,國泰-桃園,8885,0,1,-1,2.56,15,sell
9/07,2026-09-07,0055,華南永昌-台南,9306,68,0,68,7.1,1,buy
9/07,2026-09-07,0055,永豐金證券,0039004100300030,8,386,-378,39.46,1,sell
9/07,2026-09-07,0055,元大-大同,0039003800390047,39,0,39,4.07,2,buy
9/07,2026-09-07,0055,凱基-台北,9268,79,177,-98,10.23,2,sell
9/07,2026-09-07,0055,元大證券,9800,58,24,34,3.55,3,buy
9/07,2026-09-07,0055,台新-成功,003900420032006d,0,60,-60,6.26,3,sell
9/07,2026-09-07,0055,國泰-敦南,8888,63,29,34,3.55,4,buy
9/07,2026-09-07,0055,統一-士林,003500380035004d,0,12,-12,1.25,4,sell
9/07,2026-09-07,0055,富邦-南屯,9666,32,0,32,3.34,5,buy
9/07,2026-09-07,0055,統一-高雄,5851,0,10,-10,1.04,5,sell
9/07,2026-09-07,0055,凱基-市政,9239,26,0,26,2.71,6,buy
9/07,2026-09-07,0055,凱基-中港,9202,0,8,-8,0.84,6,sell
9/07,2026-09-07,0055,富邦-南京,0039003600310043,24,2,22,2.3,7,buy
9/07,2026-09-07,0055,玉山證券,8840,2,8,-6,0.63,7,sell
9/07,2026-09-07,0055,元大-嘉義,0039003800390067,20,0,20,2.09,8,buy
9/07,2026-09-07,0055,元大-板橋,0039003800390043,0,6,-6,0.63,8,sell
9/07,2026-09-07,0055,凱基-員林,9231,20,0,20,2.09,9,buy
9/07,2026-09-07,0055,元大-新營,9825,0,6,-6,0.63,9,sell
9/07,2026-09-07,0055,元大-員林,9889,14,0,14,1.46,10,buy
9/07,2026-09-07,0055,台灣摩根士丹利,1470,0,5,-5,0.52,10,sell
9/07,2026-09-07,0055,永豐金-台中,003900410039004c,14,1,13,1.36,11,buy
9/07,2026-09-07,0055,兆豐-來福,0037003000300043,0,5,-5,0.52,11,sell
9/07,2026-09-07,0055,國泰-館前,0038003800380041,12,0,12,1.25,12,buy
9/07,2026-09-07,0055,凱基-市府,0039003200300044,0,5,-5,0.52,12,sell
9/07,2026-09-07,0055,元大-博愛,0039003800320042,12,0,12,1.25,13,buy
9/07,2026-09-07,0055,永豐金-大園,0039004100390038,0,5,-5,0.52,13,sell
9/07,2026-09-07,0055,富邦-台東,9608,11,0,11,1.15,14,buy
9/07,2026-09-07,0055,元大-東泰,9817,0,5,-5,0.52,14,sell
9/07,2026-09-07,0055,元大-高雄,003900380031006d,10,0,10,1.04,15,buy
9/07,2026-09-07,0055,富邦-板橋,9655,0,5,-5,0.52,15,sell
9/07,2026-09-07,0056,元大證券,9800,5787,226,5561,22.83,1,buy
9/07,2026-09-07,0056,臺銀,1040,65,831,-766,3.14,1,sell
9/07,2026-09-07,0056,國泰證券,8880,1557,15,1542,6.33,2,buy
9/07,2026-09-07,0056,國泰-敦南,8888,503,1147,-644,2.64,2,sell
9/07,2026-09-07,0056,永豐金證券,0039004100300030,2066,658,1408,5.78,3,buy
9/07,2026-09-07,0056,新加坡商瑞銀,1650,370,842,-472,1.94,3,sell
9/07,2026-09-07,0056,富邦證券,9600,1178,64,1114,4.57,4,buy
9/07,2026-09-07,0056,聯邦-興中,8587,5,373,-368,1.51,4,sell
9/07,2026-09-07,0056,美商高盛,1480,700,2,698,2.87,5,buy
9/07,2026-09-07,0056,中國信託,6160,236,543,-307,1.26,5,sell
9/07,2026-09-07,0056,凱基,9200,242,3,239,0.98,6,buy
9/07,2026-09-07,0056,富邦-建國,9658,35,323,-288,1.18,6,sell
9/07,2026-09-07,0056,元大-雙和,9874,219,9,210,0.86,7,buy
9/07,2026-09-07,0056,玉山證券,8840,53,279,-226,0.93,7,sell
9/07,2026-09-07,0056,花旗環球,1590,166,0,166,0.68,8,buy
9/07,2026-09-07,0056,臺銀-臺南,1042,11,233,-222,0.91,8,sell
9/07,2026-09-07,0056,元大-基隆孝二,003900380036004b,109,4,105,0.43,9,buy
9/07,2026-09-07,0056,永豐金-竹科,0039004100390058,22,235,-213,0.87,9,sell
9/07,2026-09-07,0056,日茂-埔里,5961,102,2,100,0.41,10,buy
9/07,2026-09-07,0056,富邦-竹北,9624,26,232,-206,0.85,10,sell
9/07,2026-09-07,0056,元大-北港,9837,107,10,97,0.4,11,buy
9/07,2026-09-07,0056,台新-高雄,0039004200310067,41,236,-195,0.8,11,sell
9/07,2026-09-07,0056,兆豐-來福,0037003000300043,109,13,96,0.39,12,buy
9/07,2026-09-07,0056,國泰-台中,8882,43,224,-181,0.74,12,sell
9/07,2026-09-07,0056,群益金鼎,9100,88,4,84,0.34,13,buy
9/07,2026-09-07,0056,富邦-板橋,9655,37,199,-162,0.66,13,sell
9/07,2026-09-07,0056,合庫證券,1020,99,17,82,0.34,14,buy
9/07,2026-09-07,0056,新光-台中,8561,32,187,-155,0.64,14,sell
9/07,2026-09-07,0056,台新-佳里,0039004200320077,72,0,72,0.3,15,buy
9/07,2026-09-07,0056,凱基-東勢,0039003200310059,3,156,-153,0.63,15,sell
9/07,2026-09-07,0057,群益金鼎-屏東,0039003100330048,4,0,4,22.22,1,buy
9/07,2026-09-07,0057,國泰-敦南,8888,1,2,-1,5.56,1,sell
9/07,2026-09-07,0057,康和-板橋,0038003400350044,2,0,2,11.11,2,buy
9/07,2026-09-07,0057,兆豐-三民,0037003000300068,0,1,-1,5.56,2,sell
9/07,2026-09-07,0057,國泰-板橋,003800380038004b,1,0,1,5.56,3,buy
9/07,2026-09-07,0057,安泰-大發,8381,0,1,-1,5.56,3,sell
9/07,2026-09-07,0057,中國信託,6160,1,0,1,5.56,4,buy
9/07,2026-09-07,0057,國泰-高雄,8881,0,1,-1,5.56,4,sell
9/07,2026-09-07,0057,富邦-建國,9658,1,0,1,5.56,5,buy
9/07,2026-09-07,0057,口袋證券,6620,0,1,-1,5.56,5,sell
9/07,2026-09-07,0057,永豐金證券,0039004100300030,1,0,1,5.56,6,buy
9/07,2026-09-07,0057,國票-內壢,7798,0,1,-1,5.56,6,sell
9/07,2026-09-07,0057,國泰-館前,0038003800380041,1,0,1,5.56,7,buy
9/07,2026-09-07,0057,富邦-港都,0039003600320051,0,0,0,0.0,7,sell
9/07,2026-09-07,0057,華南永昌-高雄,9303,0,0,0,0.0,8,buy
9/07,2026-09-07,0057,富邦-新竹,9647,0,0,0,0.0,8,sell
9/07,2026-09-07,0057,元大-台南,9896,1,1,0,0.0,9,buy
9/07,2026-09-07,0057,富邦-頭份,0039003600320050,0,0,0,0.0,9,sell
9/07,2026-09-07,0057,彰銀,1230,0,0,0,0.0,10,buy
9/07,2026-09-07,0057,國泰-台南,8884,0,0,0,0.0,10,sell
9/07,2026-09-07,0057,富邦-板橋,9655,0,0,0,0.0,11,buy
9/07,2026-09-07,0057,富邦-內湖,9627,0,0,0,0.0,11,sell
9/07,2026-09-07,0057,元大-北港,9837,0,0,0,0.0,12,buy
9/07,2026-09-07,0057,永豐金-市政,0039004100390057,0,0,0,0.0,12,sell
9/07,2026-09-07,0057,國泰-桃園,8885,0,0,0,0.0,13,buy
9/07,2026-09-07,0057,玉山-數位,003800380034004d,0,0,0,0.0,13,sell
9/07,2026-09-07,0057,群益金鼎-高盛,9105,0,0,0,0.0,14,buy
9/07,2026-09-07,0057,台新-宜蘭,0039004200320055,0,0,0,0.0,14,sell
9/07,2026-09-07,0057,元大-金門,003900380031004e,0,0,0,0.0,15,buy
9/07,2026-09-07,0057,新光-高雄,8562,0,0,0,0.0,15,sell
9/07,2026-09-07,0061,元大-清水,0039003800300065,20,0,20,39.22,1,buy
9/07,2026-09-07,0061,元大證券,9800,2,32,-30,58.82,1,sell
9/07,2026-09-07,0061,新光,8560,4,0,4,7.84,2,buy
9/07,2026-09-07,0061,凱基-彰化,0039003200300047,0,4,-4,7.84,2,sell
9/07,2026-09-07,0061,凱基,9200,4,0,4,7.84,3,buy
9/07,2026-09-07,0061,永豐金-台南,0039004100390068,0,4,-4,7.84,3,sell
9/07,2026-09-07,0061,國泰證券,8880,3,1,2,3.92,4,buy
9/07,2026-09-07,0061,富邦-高雄,9659,0,3,-3,5.88,4,sell
9/07,2026-09-07,0061,聯邦-三重,8585,2,0,2,3.92,5,buy
9/07,2026-09-07,0061,永豐金-南京,0039004100390053,0,2,-2,3.92,5,sell
9/07,2026-09-07,0061,富邦證券,9600,2,0,2,3.92,6,buy
9/07,2026-09-07,0061,富邦-嘉義,9692,0,2,-2,3.92,6,sell
9/07,2026-09-07,0061,亞東,2180,2,0,2,3.92,7,buy
9/07,2026-09-07,0061,康和-延平,8451,0,1,-1,1.96,7,sell
9/07,2026-09-07,0061,國票證券,7790,1,0,1,1.96,8,buy
9/07,2026-09-07,0061,群益金鼎-天母,0039003100380050,1,2,-1,1.96,8,sell
9/07,2026-09-07,0061,第一金,5380,1,0,1,1.96,9,buy
9/07,2026-09-07,0061,群益金鼎-屏東,0039003100330048,0,0,0,0.0,9,sell
9/07,2026-09-07,0061,玉山-信義,0038003800340043,2,1,1,1.96,10,buy
9/07,2026-09-07,0061,群益金鼎,9100,0,0,0,0.0,10,sell
9/07,2026-09-07,0061,華南永昌,9300,1,0,1,1.96,11,buy
9/07,2026-09-07,0061,華南永昌-南京,9326,1,0,1,1.96,12,buy
9/07,2026-09-07,0061,富邦-新竹,9647,1,0,1,1.96,13,buy
9/07,2026-09-07,0061,元大-東泰,9817,1,0,1,1.96,14,buy
9/07,2026-09-07,0061,永豐金-竹科,0039004100390058,1,0,1,1.96,15,buy
9/07,2026-09-07,1101,新加坡商瑞銀,1650,1314,194,1120,5.75,1,buy
9/07,2026-09-07,1101,美商高盛,1480,546,5586,-5040,25.9,1,sell
9/07,2026-09-07,1101,華南永昌-楠梓,9332,1031,0,1031,5.3,2,buy
9/07,2026-09-07,1101,台灣摩根士丹利,1470,84,3778,-3694,18.98,2,sell
9/07,2026-09-07,1101,摩根大通,8440,712,222,490,2.52,3,buy
9/07,2026-09-07,1101,凱基-台北,9268,1037,3525,-2488,12.78,3,sell
9/07,2026-09-07,1101,彰銀,1230,445,20,425,2.18,4,buy
9/07,2026-09-07,1101,凱基,9200,4,600,-596,3.06,4,sell
9/07,2026-09-07,1101,永豐金證券,0039004100300030,347,39,308,1.58,5,buy
9/07,2026-09-07,1101,台新-台南,0039004200310036,8,281,-273,1.4,5,sell
9/07,2026-09-07,1101,國泰-桃園,8885,279,5,274,1.41,6,buy
9/07,2026-09-07,1101,台灣企銀-九如,1113,0,160,-160,0.82,6,sell
9/07,2026-09-07,1101,群益金鼎-三民,9188,229,1,228,1.17,7,buy
9/07,2026-09-07,1101,華南永昌-嘉義,9314,0,97,-97,0.5,7,sell
9/07,2026-09-07,1101,元大證券,9800,526,312,214,1.1,8,buy
9/07,2026-09-07,1101,凱基-東勢,0039003200310059,0,93,-93,0.48,8,sell
9/07,2026-09-07,1101,富邦-南京,0039003600310043,210,0,210,1.08,9,buy
9/07,2026-09-07,1101,元大-成功,003900380039004c,10,103,-93,0.48,9,sell
9/07,2026-09-07,1101,台新-大裕,003900420032006c,205,2,203,1.04,10,buy
9/07,2026-09-07,1101,統一-新台中,0035003800350044,3,90,-87,0.45,10,sell
9/07,2026-09-07,1101,花旗環球,1590,203,0,203,1.04,11,buy
9/07,2026-09-07,1101,凱基-竹科,9272,16,100,-84,0.43,11,sell
9/07,2026-09-07,1101,宏遠-民生,1261,200,0,200,1.03,12,buy
9/07,2026-09-07,1101,國票-北高雄,003700370039004a,1,81,-80,0.41,12,sell
9/07,2026-09-07,1101,新光,8560,196,29,167,0.86,13,buy
9/07,2026-09-07,1101,美好-富順,003500320036004b,11,90,-79,0.41,13,sell
9/07,2026-09-07,1101,元大-桃興,9894,162,1,161,0.83,14,buy
9/07,2026-09-07,1101,元大-大安,003900380033004e,10,70,-60,0.31,14,sell
9/07,2026-09-07,1101,元大-文心興安,9854,155,2,153,0.79,15,buy
9/07,2026-09-07,1101,富邦-陽明,9604,51,105,-54,0.28,15,sell
9/07,2026-09-07,1102,美商高盛,1480,1334,356,978,13.68,1,buy
9/07,2026-09-07,1102,台灣摩根士丹利,1470,136,1441,-1305,18.25,1,sell
9/07,2026-09-07,1102,群益金鼎-中港,9138,610,0,610,8.53,2,buy
9/07,2026-09-07,1102,美林,1440,15,879,-864,12.09,2,sell
9/07,2026-09-07,1102,中國信託,6160,352,0,352,4.92,3,buy
9/07,2026-09-07,1102,新加坡商瑞銀,1650,57,843,-786,10.99,3,sell
9/07,2026-09-07,1102,亞東,2180,388,46,342,4.78,4,buy
9/07,2026-09-07,1102,凱基-台北,9268,415,851,-436,6.1,4,sell
9/07,2026-09-07,1102,港商麥格理,1360,314,0,314,4.39,5,buy
9/07,2026-09-07,1102,摩根大通,8440,526,748,-222,3.11,5,sell
9/07,2026-09-07,1102,元大證券,9800,344,102,242,3.39,6,buy
9/07,2026-09-07,1102,群益金鼎,9100,353,523,-170,2.38,6,sell
9/07,2026-09-07,1102,永豐金證券,0039004100300030,584,473,111,1.55,7,buy
9/07,2026-09-07,1102,合庫證券,1020,1,100,-99,1.38,7,sell
9/07,2026-09-07,1102,凱基-三峽,0039003200310045,90,0,90,1.26,8,buy
9/07,2026-09-07,1102,凱基-汐止,9226,0,20,-20,0.28,8,sell
9/07,2026-09-07,1102,元大-蘆洲,9857,85,2,83,1.16,9,buy
9/07,2026-09-07,1102,華南永昌-忠孝,9325,0,15,-15,0.21,9,sell
9/07,2026-09-07,1102,永全-南崁,6451,62,0,62,0.87,10,buy
9/07,2026-09-07,1102,元大-北屯,0039003800390064,1,13,-12,0.17,10,sell
9/07,2026-09-07,1102,花旗環球,1590,61,0,61,0.85,11,buy
9/07,2026-09-07,1102,台新-新興,003900420032006f,5,17,-12,0.17,11,sell
9/07,2026-09-07,1102,元大-屏東民生,0039003800310068,61,0,61,0.85,12,buy
9/07,2026-09-07,1102,國泰-台中,8882,0,12,-12,0.17,12,sell
9/07,2026-09-07,1102,港商野村,1560,53,0,53,0.74,13,buy
9/07,2026-09-07,1102,永豐金-羅東,0039004100390041,0,11,-11,0.15,13,sell
9/07,2026-09-07,1102,富邦-三峽,003900360032004a,50,0,50,0.7,14,buy
9/07,2026-09-07,1102,統一,5850,4,14,-10,0.14,14,sell
9/07,2026-09-07,1102,華南永昌-大甲,9315,30,0,30,0.42,15,buy
9/07,2026-09-07,1102,永豐金-板新,003900410039004a,0,10,-10,0.14,15,sell
9/07,2026-09-07,1103,摩根大通,8440,64,9,55,21.15,1,buy
9/07,2026-09-07,1103,凱基,9200,0,50,-50,19.23,1,sell
9/07,2026-09-07,1103,富邦-嘉義,9692,40,0,40,15.38,2,buy
9/07,2026-09-07,1103,新加坡商瑞銀,1650,0,38,-38,14.62,2,sell
9/07,2026-09-07,1103,元大-草屯,0039003800390045,25,0,25,9.62,3,buy
9/07,2026-09-07,1103,臺銀,1040,0,23,-23,8.85,3,sell
9/07,2026-09-07,1103,元大證券,9800,22,0,22,8.46,4,buy
9/07,2026-09-07,1103,元大-館前,003900380034004b,0,12,-12,4.62,4,sell
9/07,2026-09-07,1103,凱基-中山,9229,20,0,20,7.69,5,buy
9/07,2026-09-07,1103,致和-金華,7034,0,9,-9,3.46,5,sell
9/07,2026-09-07,1103,台新-花蓮,0039004200320079,10,0,10,3.85,6,buy
9/07,2026-09-07,1103,美林,1440,0,8,-8,3.08,6,sell
9/07,2026-09-07,1103,永豐金證券,0039004100300030,7,0,7,2.69,7,buy
9/07,2026-09-07,1103,凱基-台北,9268,35,43,-8,3.08,7,sell
9/07,2026-09-07,1103,台新-西松,003900420032006e,5,0,5,1.92,8,buy
9/07,2026-09-07,1103,美商高盛,1480,3,8,-5,1.92,8,sell
9/07,2026-09-07,1103,兆豐-東門,0037003000300048,3,0,3,1.15,9,buy
9/07,2026-09-07,1103,第一金-桃園,5385,0,5,-5,1.92,9,sell
9/07,2026-09-07,1103,國泰-敦南,8888,3,1,2,0.77,10,buy
9/07,2026-09-07,1103,富邦-員林,9672,0,5,-5,1.92,10,sell
9/07,2026-09-07,1103,合庫證券,1020,2,0,2,0.77,11,buy
9/07,2026-09-07,1103,元大-斗六,0039003800300043,0,5,-5,1.92,11,sell
9/07,2026-09-07,1103,兆豐-新營,003700300030004b,2,0,2,0.77,12,buy
9/07,2026-09-07,1103,元大-敦化,9833,0,5,-5,1.92,12,sell
9/07,2026-09-07,1103,元大-上新莊,0039003800330047,2,0,2,0.77,13,buy
9/07,2026-09-07,1103,國泰-松江,8883,0,5,-5,1.92,13,sell
9/07,2026-09-07,1103,台新-屏新,0039004200320071,2,0,2,0.77,14,buy
9/07,2026-09-07,1103,新光,8560,0,4,-4,1.54,14,sell
9/07,2026-09-07,1103,國泰-高雄,8881,1,0,1,0.38,15,buy
9/07,2026-09-07,1103,(牛牛牛)亞-鑫豐,0036003000310064,0,4,-4,1.54,15,sell
9/07,2026-09-07,1104,美商高盛,1480,69,0,69,12.95,1,buy
9/07,2026-09-07,1104,台灣摩根士丹利,1470,11,106,-95,17.82,1,sell
9/07,2026-09-07,1104,群益金鼎-新竹,9186,63,0,63,11.82,2,buy
9/07,2026-09-07,1104,摩根大通,8440,59,98,-39,7.32,2,sell
9/07,2026-09-07,1104,凱基-台北,9268,78,38,40,7.5,3,buy
9/07,2026-09-07,1104,凱基-高雄,9206,0,39,-39,7.32,3,sell
9/07,2026-09-07,1104,美林,1440,34,7,27,5.07,4,buy
9/07,2026-09-07,1104,玉山-台南,8847,0,30,-30,5.63,4,sell
9/07,2026-09-07,1104,元大證券,9800,20,1,19,3.56,5,buy
9/07,2026-09-07,1104,元大-館前,003900380034004b,0,30,-30,5.63,5,sell
9/07,2026-09-07,1104,群益金鼎-延平,0039003100380078,15,0,15,2.81,6,buy
9/07,2026-09-07,1104,第一金-中壢,0035003300380059,0,10,-10,1.88,6,sell
