date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/11,2026-09-11,0050,群益金鼎-敦南,9101,5057,5,5052,4.95,1,buy
9/11,2026-09-11,0050,凱基-台北,9268,5784,31136,-25352,24.85,1,sell
9/11,2026-09-11,0050,國泰-敦南,8888,5426,1323,4103,4.02,2,buy
9/11,2026-09-11,0050,元大證券,9800,4436,14810,-10374,10.17,2,sell
9/11,2026-09-11,0050,國泰證券,8880,1056,32,1024,1.0,3,buy
9/11,2026-09-11,0050,摩根大通,8440,0,7452,-7452,7.31,3,sell
9/11,2026-09-11,0050,凱基,9200,1789,921,868,0.85,4,buy
9/11,2026-09-11,0050,法銀巴黎,8900,0,6355,-6355,6.23,4,sell
9/11,2026-09-11,0050,國泰-台中,8882,871,260,611,0.6,5,buy
9/11,2026-09-11,0050,永豐金證券,0039004100300030,1261,7550,-6289,6.17,5,sell
9/11,2026-09-11,0050,國泰-板橋,003800380038004b,699,116,583,0.57,6,buy
9/11,2026-09-11,0050,統一,5850,142,1463,-1321,1.29,6,sell
9/11,2026-09-11,0050,富邦-台北,9623,617,110,507,0.5,7,buy
9/11,2026-09-11,0050,富邦證券,9600,451,1615,-1164,1.14,7,sell
9/11,2026-09-11,0050,國泰-桃園,8885,631,130,501,0.49,8,buy
9/11,2026-09-11,0050,國票證券,7790,55,968,-913,0.9,8,sell
9/11,2026-09-11,0050,國泰-松江,8883,570,74,496,0.49,9,buy
9/11,2026-09-11,0050,台灣摩根士丹利,1470,13,890,-877,0.86,9,sell
9/11,2026-09-11,0050,群益金鼎-桃園,9189,492,8,484,0.47,10,buy
9/11,2026-09-11,0050,中國信託,6160,1611,2406,-795,0.78,10,sell
9/11,2026-09-11,0050,華南永昌,9300,528,69,459,0.45,11,buy
9/11,2026-09-11,0050,康和,8450,10,741,-731,0.72,11,sell
9/11,2026-09-11,0050,玉山-新莊,8842,443,27,416,0.41,12,buy
9/11,2026-09-11,0050,新加坡商瑞銀,1650,578,1156,-578,0.57,12,sell
9/11,2026-09-11,0050,新光,8560,1004,624,380,0.37,13,buy
9/11,2026-09-11,0050,國票-和平,003700370039006a,23,390,-367,0.36,13,sell
9/11,2026-09-11,0050,國泰-高雄,8881,448,77,371,0.36,14,buy
9/11,2026-09-11,0050,凱基-興隆,9289,50,416,-366,0.36,14,sell
9/11,2026-09-11,0050,永豐金-竹科,0039004100390058,437,73,364,0.36,15,buy
9/11,2026-09-11,0050,兆豐-嘉義,7001,58,205,-147,0.14,15,sell
9/11,2026-09-11,0051,第一金-安和,003500330038006a,50,0,50,56.82,1,buy
9/11,2026-09-11,0051,元大證券,9800,2,65,-63,71.59,1,sell
9/11,2026-09-11,0051,元大-忠孝,9871,2,0,2,2.27,2,buy
9/11,2026-09-11,0051,華南永昌-彰化,9363,0,2,-2,2.27,2,sell
9/11,2026-09-11,0051,凱基-竹科,9272,2,0,2,2.27,3,buy
9/11,2026-09-11,0051,中國信託,6160,1,3,-2,2.27,3,sell
9/11,2026-09-11,0051,台新,0039004200300030,2,0,2,2.27,4,buy
9/11,2026-09-11,0051,凱基,9200,0,2,-2,2.27,4,sell
9/11,2026-09-11,0051,國泰-板橋,003800380038004b,1,0,1,1.14,5,buy
9/11,2026-09-11,0051,國泰-台中,8882,4,6,-2,2.27,5,sell
9/11,2026-09-11,0051,國泰-敦南,8888,1,0,1,1.14,6,buy
9/11,2026-09-11,0051,富邦-南京,0039003600310043,0,1,-1,1.14,6,sell
9/11,2026-09-11,0051,玉山-左營,0038003800340044,1,0,1,1.14,7,buy
9/11,2026-09-11,0051,凱基-台北,9268,0,1,-1,1.14,7,sell
9/11,2026-09-11,0051,國泰-新莊,8886,1,0,1,1.14,8,buy
9/11,2026-09-11,0051,元大-新生,0039003800310058,0,1,-1,1.14,8,sell
9/11,2026-09-11,0051,元大-旗山,003900380031006e,1,0,1,1.14,9,buy
9/11,2026-09-11,0051,永豐金-敦南,0039004100380046,0,1,-1,1.14,9,sell
9/11,2026-09-11,0051,彰銀-台中,1233,1,0,1,1.14,10,buy
9/11,2026-09-11,0051,永豐金-新店,0039004100390069,0,1,-1,1.14,10,sell
9/11,2026-09-11,0051,兆豐-北高雄,0037003000300049,1,0,1,1.14,11,buy
9/11,2026-09-11,0051,玉山-城中,0038003800340045,0,1,-1,1.14,11,sell
9/11,2026-09-11,0051,群益金鼎-館前,0039003100330059,1,0,1,1.14,12,buy
9/11,2026-09-11,0051,元大-斗信,9884,0,0,0,0.0,12,sell
9/11,2026-09-11,0051,元大-桃園,0039003800380042,1,0,1,1.14,13,buy
9/11,2026-09-11,0051,元大-佳里,0039003800310065,0,0,0,0.0,13,sell
9/11,2026-09-11,0051,元大-台南,9896,1,0,1,1.14,14,buy
9/11,2026-09-11,0051,臺銀,1040,0,0,0,0.0,14,sell
9/11,2026-09-11,0051,台新-五權西,0039004200320035,1,0,1,1.14,15,buy
9/11,2026-09-11,0051,永豐金-台中,003900410039004c,0,0,0,0.0,15,sell
9/11,2026-09-11,0052,元大證券,9800,2352,1641,711,4.55,1,buy
9/11,2026-09-11,0052,中國信託,6160,133,3060,-2927,18.71,1,sell
9/11,2026-09-11,0052,台新,0039004200300030,503,48,455,2.91,2,buy
9/11,2026-09-11,0052,永豐金證券,0039004100300030,202,2821,-2619,16.75,2,sell
9/11,2026-09-11,0052,新加坡商瑞銀,1650,1225,869,356,2.28,3,buy
9/11,2026-09-11,0052,富邦證券,9600,276,1207,-931,5.95,3,sell
9/11,2026-09-11,0052,國泰-敦南,8888,375,137,238,1.52,4,buy
9/11,2026-09-11,0052,凱基-台北,9268,87,905,-818,5.23,4,sell
9/11,2026-09-11,0052,康和,8450,225,0,225,1.44,5,buy
9/11,2026-09-11,0052,統一,5850,23,201,-178,1.14,5,sell
9/11,2026-09-11,0052,宏遠證券,1260,212,0,212,1.36,6,buy
9/11,2026-09-11,0052,元大-龍潭,9858,18,114,-96,0.61,6,sell
9/11,2026-09-11,0052,臺銀,1040,163,6,157,1.0,7,buy
9/11,2026-09-11,0052,群益金鼎-天母,0039003100380050,1,80,-79,0.51,7,sell
9/11,2026-09-11,0052,國泰-館前,0038003800380041,136,6,130,0.83,8,buy
9/11,2026-09-11,0052,統一-松江,003500380035005a,10,79,-69,0.44,8,sell
9/11,2026-09-11,0052,群益金鼎,9100,867,753,114,0.73,9,buy
9/11,2026-09-11,0052,玉山-數位,003800380034004d,13,62,-49,0.31,9,sell
9/11,2026-09-11,0052,國泰證券,8880,87,0,87,0.56,10,buy
9/11,2026-09-11,0052,凱基-高美館,9215,22,71,-49,0.31,10,sell
9/11,2026-09-11,0052,富邦-永和,9654,104,23,81,0.52,11,buy
9/11,2026-09-11,0052,凱基-員林,9231,2,50,-48,0.31,11,sell
9/11,2026-09-11,0052,富邦-三峽,003900360032004a,77,0,77,0.49,12,buy
9/11,2026-09-11,0052,台新-高雄,0039004200310067,19,63,-44,0.28,12,sell
9/11,2026-09-11,0052,新光,8560,141,68,73,0.47,13,buy
9/11,2026-09-11,0052,元大-南屯,9853,9,46,-37,0.24,13,sell
9/11,2026-09-11,0052,凱基-竹北,9234,70,0,70,0.45,14,buy
9/11,2026-09-11,0052,合庫-台中,1021,68,102,-34,0.22,14,sell
9/11,2026-09-11,0052,富邦-仁愛,9676,82,18,64,0.41,15,buy
9/11,2026-09-11,0052,元大-六合,0039003800320043,18,51,-33,0.21,15,sell
9/11,2026-09-11,0053,永豐金證券,0039004100300030,61,0,61,15.37,1,buy
9/11,2026-09-11,0053,群益金鼎,9100,0,115,-115,28.97,1,sell
9/11,2026-09-11,0053,富邦證券,9600,59,0,59,14.86,2,buy
9/11,2026-09-11,0053,元大證券,9800,158,249,-91,22.92,2,sell
9/11,2026-09-11,0053,台新,0039004200300030,9,0,9,2.27,3,buy
