date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/24,2026-08-24,0052,康和,8450,115,290,-175,1.93,5,sell
8/24,2026-08-24,0052,新加坡商瑞銀,1650,935,837,98,1.08,6,buy
8/24,2026-08-24,0052,合庫證券,1020,3,116,-113,1.24,6,sell
8/24,2026-08-24,0052,國泰證券,8880,61,1,60,0.66,7,buy
8/24,2026-08-24,0052,第一金-高雄,5383,0,102,-102,1.12,7,sell
8/24,2026-08-24,0052,台新-西松,003900420032006e,50,1,49,0.54,8,buy
8/24,2026-08-24,0052,國泰-敦南,8888,136,217,-81,0.89,8,sell
8/24,2026-08-24,0052,富邦-中壢,9636,53,17,36,0.4,9,buy
8/24,2026-08-24,0052,永豐金-員林,0039004100390043,1,80,-79,0.87,9,sell
8/24,2026-08-24,0052,富邦-永和,9654,45,11,34,0.37,10,buy
8/24,2026-08-24,0052,臺銀,1040,26,92,-66,0.73,10,sell
8/24,2026-08-24,0052,元大-上新莊,0039003800330047,40,7,33,0.36,11,buy
8/24,2026-08-24,0052,凱基-東港,9212,16,77,-61,0.67,11,sell
8/24,2026-08-24,0052,華南永昌,9300,44,13,31,0.34,12,buy
8/24,2026-08-24,0052,元大-樹林,003900380039006a,3,64,-61,0.67,12,sell
8/24,2026-08-24,0052,華南永昌-大甲,9315,33,2,31,0.34,13,buy
8/24,2026-08-24,0052,永豐金-台中,003900410039004c,8,68,-60,0.66,13,sell
8/24,2026-08-24,0052,臺銀-金山,0031003000340044,30,1,29,0.32,14,buy
8/24,2026-08-24,0052,富邦-高雄,9659,3,62,-59,0.65,14,sell
8/24,2026-08-24,0052,宏遠-高雄,0031003200360051,30,1,29,0.32,15,buy
8/24,2026-08-24,0052,新光-桃園,8565,1,57,-56,0.62,15,sell
8/24,2026-08-24,0053,元大-新盛,9869,4,0,4,10.53,1,buy
8/24,2026-08-24,0053,元大證券,9800,0,19,-19,50.0,1,sell
8/24,2026-08-24,0053,國泰-敦南,8888,4,0,4,10.53,2,buy
8/24,2026-08-24,0053,康和-板橋,0038003400350044,0,3,-3,7.89,2,sell
8/24,2026-08-24,0053,新光,8560,2,0,2,5.26,3,buy
8/24,2026-08-24,0053,凱基,9200,0,2,-2,5.26,3,sell
8/24,2026-08-24,0053,群益金鼎-民權,9131,5,3,2,5.26,4,buy
8/24,2026-08-24,0053,群益金鼎-屏東,0039003100330048,3,4,-1,2.63,4,sell
8/24,2026-08-24,0053,凱基-台北,9268,1,0,1,2.63,5,buy
8/24,2026-08-24,0053,凱基-新豐,9266,0,1,-1,2.63,5,sell
8/24,2026-08-24,0053,永豐金-板新,003900410039004a,1,0,1,2.63,6,buy
8/24,2026-08-24,0053,中國信託,6160,1,2,-1,2.63,6,sell
8/24,2026-08-24,0053,台灣摩根士丹利,1470,1,0,1,2.63,7,buy
8/24,2026-08-24,0053,凱基-湖口,003900320030004e,0,1,-1,2.63,7,sell
8/24,2026-08-24,0053,群益金鼎-天母,0039003100380050,1,0,1,2.63,8,buy
8/24,2026-08-24,0053,凱基-和平,9255,0,1,-1,2.63,8,sell
8/24,2026-08-24,0053,台新-九如,0039004200320031,1,0,1,2.63,9,buy
8/24,2026-08-24,0053,華南永昌-長虹,9333,0,0,0,0.0,9,sell
8/24,2026-08-24,0053,國泰-板橋,003800380038004b,1,0,1,2.63,10,buy
8/24,2026-08-24,0053,元大-西屯,0039003800300077,0,0,0,0.0,10,sell
8/24,2026-08-24,0053,中農,8520,1,0,1,2.63,11,buy
8/24,2026-08-24,0053,凱基-站前,0039003200300046,0,0,0,0.0,11,sell
8/24,2026-08-24,0053,口袋證券,6620,1,0,1,2.63,12,buy
8/24,2026-08-24,0053,永豐金-市政,0039004100390057,0,0,0,0.0,12,sell
8/24,2026-08-24,0053,永豐金證券,0039004100300030,0,0,0,0.0,13,buy
8/24,2026-08-24,0053,元大-中和,0039003800390065,0,0,0,0.0,13,sell
8/24,2026-08-24,0053,國泰-新莊,8886,0,0,0,0.0,14,buy
8/24,2026-08-24,0053,國泰-新竹,003800380038004e,0,0,0,0.0,14,sell
8/24,2026-08-24,0053,國泰-桃園,8885,0,0,0,0.0,15,buy
8/24,2026-08-24,0053,群益金鼎-海山,9108,0,0,0,0.0,15,sell
8/24,2026-08-24,0055,元大證券,9800,222,3,219,55.44,1,buy
8/24,2026-08-24,0055,元大-向上,9824,0,61,-61,15.44,1,sell
8/24,2026-08-24,0055,凱基-台北,9268,80,12,68,17.22,2,buy
8/24,2026-08-24,0055,統一-中壢,5853,0,39,-39,9.87,2,sell
8/24,2026-08-24,0055,國票-南科,0037003700390065,10,0,10,2.53,3,buy
8/24,2026-08-24,0055,元大-中崙,9813,0,31,-31,7.85,3,sell
8/24,2026-08-24,0055,玉山-數位,003800380034004d,8,1,7,1.77,4,buy
8/24,2026-08-24,0055,元大-古亭,003900380039006b,0,14,-14,3.54,4,sell
8/24,2026-08-24,0055,永豐金-台南,0039004100390068,5,1,4,1.01,5,buy
8/24,2026-08-24,0055,凱基-屏東,0039003200320043,0,13,-13,3.29,5,sell
8/24,2026-08-24,0055,中國信託,6160,3,0,3,0.76,6,buy
8/24,2026-08-24,0055,華南永昌-台中,9302,0,11,-11,2.78,6,sell
8/24,2026-08-24,0055,元大-竹科,003900380030004b,3,0,3,0.76,7,buy
8/24,2026-08-24,0055,凱基-城中,9227,0,10,-10,2.53,7,sell
8/24,2026-08-24,0055,台新-台中,0039004200310068,2,0,2,0.51,8,buy
8/24,2026-08-24,0055,永豐金-中壢,0039004100390039,0,10,-10,2.53,8,sell
8/24,2026-08-24,0055,亞東-台中,2187,2,0,2,0.51,9,buy
8/24,2026-08-24,0055,兆豐-南門,0037003000300067,0,9,-9,2.28,9,sell
8/24,2026-08-24,0055,玉山-士林,0038003800340041,2,0,2,0.51,10,buy
8/24,2026-08-24,0055,元大-台北,0039003800300068,0,9,-9,2.28,10,sell
8/24,2026-08-24,0055,富邦-新店,9661,2,0,2,0.51,11,buy
8/24,2026-08-24,0055,富邦-永和,9654,0,7,-7,1.77,11,sell
8/24,2026-08-24,0055,台新-嘉義,0039004200320049,2,0,2,0.51,12,buy
8/24,2026-08-24,0055,凱基-台中,9204,0,7,-7,1.77,12,sell
8/24,2026-08-24,0055,國泰證券,8880,2,0,2,0.51,13,buy
8/24,2026-08-24,0055,兆豐-北高雄,0037003000300049,0,6,-6,1.52,13,sell
8/24,2026-08-24,0055,康和-板橋,0038003400350044,1,0,1,0.25,14,buy
8/24,2026-08-24,0055,永豐金-竹科,0039004100390058,0,6,-6,1.52,14,sell
8/24,2026-08-24,0055,國泰-台中,8882,1,0,1,0.25,15,buy
8/24,2026-08-24,0055,第一金,5380,0,5,-5,1.27,15,sell
8/24,2026-08-24,0056,凱基-台北,9268,3551,147,3404,24.89,1,buy
8/24,2026-08-24,0056,國泰證券,8880,183,2000,-1817,13.29,1,sell
8/24,2026-08-24,0056,中國信託,6160,1069,73,996,7.28,2,buy
8/24,2026-08-24,0056,國泰-敦南,8888,212,743,-531,3.88,2,sell
8/24,2026-08-24,0056,新加坡商瑞銀,1650,1416,807,609,4.45,3,buy
8/24,2026-08-24,0056,兆豐-南門,0037003000300067,6,403,-397,2.9,3,sell
8/24,2026-08-24,0056,美商高盛,1480,540,0,540,3.95,4,buy
8/24,2026-08-24,0056,元大-大同,0039003800390047,22,413,-391,2.86,4,sell
8/24,2026-08-24,0056,元大證券,9800,471,149,322,2.35,5,buy
8/24,2026-08-24,0056,摩根大通,8440,0,180,-180,1.32,5,sell
8/24,2026-08-24,0056,富邦證券,9600,175,13,162,1.18,6,buy
8/24,2026-08-24,0056,第一金-中壢,0035003300380059,41,156,-115,0.84,6,sell
8/24,2026-08-24,0056,大昌-桃園,6465,131,1,130,0.95,7,buy
8/24,2026-08-24,0056,元大-內湖,003900380039004e,10,114,-104,0.76,7,sell
8/24,2026-08-24,0056,凱基-大直,9218,104,8,96,0.7,8,buy
8/24,2026-08-24,0056,元大-善化,0039003800310079,5,103,-98,0.72,8,sell
8/24,2026-08-24,0056,永豐金證券,0039004100300030,193,105,88,0.64,9,buy
8/24,2026-08-24,0056,玉山-新莊,8842,6,102,-96,0.7,9,sell
8/24,2026-08-24,0056,兆豐-三重,7008,84,30,54,0.39,10,buy
8/24,2026-08-24,0056,元大-中壢,9834,9,95,-86,0.63,10,sell
8/24,2026-08-24,0056,台新-松德,0039004200320061,58,3,55,0.4,11,buy
8/24,2026-08-24,0056,光和-花壇,6385,0,70,-70,0.51,11,sell
8/24,2026-08-24,0056,永豐金-桃園,0039004100390078,54,7,47,0.34,12,buy
8/24,2026-08-24,0056,國票-九鼎,0037003700390050,3,73,-70,0.51,12,sell
8/24,2026-08-24,0056,群益金鼎-台中,9184,58,16,42,0.31,13,buy
8/24,2026-08-24,0056,元大-苑裡,0039003800390061,0,65,-65,0.48,13,sell
8/24,2026-08-24,0056,永豐金-萬盛,0039004100390032,52,12,40,0.29,14,buy
8/24,2026-08-24,0056,元大-士林,003900380031006a,13,74,-61,0.45,14,sell
8/24,2026-08-24,0056,元大-桃園,0039003800380042,47,9,38,0.28,15,buy
8/24,2026-08-24,0056,聯邦-雙和,8584,0,58,-58,0.42,15,sell
8/24,2026-08-24,0057,國泰-敦南,8888,4,1,3,14.29,1,buy
8/24,2026-08-24,0057,永豐金證券,0039004100300030,0,13,-13,61.9,1,sell
8/24,2026-08-24,0057,富邦-建國,9658,2,0,2,9.52,2,buy
8/24,2026-08-24,0057,元大證券,9800,0,3,-3,14.29,2,sell
8/24,2026-08-24,0057,中國信託,6160,1,0,1,4.76,3,buy
8/24,2026-08-24,0057,群益金鼎-屏東,0039003100330048,0,1,-1,4.76,3,sell
8/24,2026-08-24,0057,兆豐-復興,0037003000300070,1,0,1,4.76,4,buy
8/24,2026-08-24,0057,兆豐-三民,0037003000300068,0,1,-1,4.76,4,sell
8/24,2026-08-24,0057,富邦-陽明,9604,1,0,1,4.76,5,buy
8/24,2026-08-24,0057,國泰-館前,0038003800380041,0,0,0,0.0,5,sell
8/24,2026-08-24,0057,口袋證券,6620,1,0,1,4.76,6,buy
8/24,2026-08-24,0057,元大-台南,9896,0,0,0,0.0,6,sell
8/24,2026-08-24,0057,新光,8560,1,0,1,4.76,7,buy
8/24,2026-08-24,0057,康和-板橋,0038003400350044,0,0,0,0.0,7,sell
8/24,2026-08-24,0057,國泰-台中,8882,0,0,0,0.0,8,buy
8/24,2026-08-24,0057,凱基-和平,9255,0,0,0,0.0,8,sell
8/24,2026-08-24,0057,凱基-北門,9283,0,0,0,0.0,9,buy
8/24,2026-08-24,0057,富邦-台南,9667,0,0,0,0.0,9,sell
8/24,2026-08-24,0057,國泰-台南,8884,0,0,0,0.0,10,buy
8/24,2026-08-24,0057,台新-台北,0039004200320030,0,0,0,0.0,10,sell
8/24,2026-08-24,0057,富邦-板橋,9655,0,0,0,0.0,11,buy
8/24,2026-08-24,0057,群益金鼎-新莊,0039003100380047,0,0,0,0.0,11,sell
8/24,2026-08-24,0057,國泰-桃園,8885,0,0,0,0.0,12,buy
8/24,2026-08-24,0057,台新-草屯,0039004200320058,0,0,0,0.0,12,sell
8/24,2026-08-24,0057,國泰-新莊,8886,0,0,0,0.0,13,buy
8/24,2026-08-24,0057,(牛牛牛)亞-網路,6012,0,0,0,0.0,13,sell
8/24,2026-08-24,0057,國泰-板橋,003800380038004b,0,0,0,0.0,14,buy
8/24,2026-08-24,0057,群益金鼎-海山,9108,0,0,0,0.0,14,sell
8/24,2026-08-24,0057,國泰-高雄,8881,0,0,0,0.0,15,buy
8/24,2026-08-24,0057,華南永昌-虎尾,9377,0,0,0,0.0,15,sell
8/24,2026-08-24,0061,元大證券,9800,33,1,32,47.06,1,buy
8/24,2026-08-24,0061,統一-內湖,0035003800350062,0,15,-15,22.06,1,sell
8/24,2026-08-24,0061,凱基-中港,9202,4,0,4,5.88,2,buy
8/24,2026-08-24,0061,玉山-信義,0038003800340043,4,17,-13,19.12,2,sell
8/24,2026-08-24,0061,台新-台中,0039004200310068,4,0,4,5.88,3,buy
8/24,2026-08-24,0061,凱基-鳳山,9274,0,10,-10,14.71,3,sell
8/24,2026-08-24,0061,新光,8560,5,2,3,4.41,4,buy
8/24,2026-08-24,0061,第一金,5380,0,6,-6,8.82,4,sell
8/24,2026-08-24,0061,第一金-新興,0035003300380041,2,0,2,2.94,5,buy
8/24,2026-08-24,0061,富邦-台北,9623,0,5,-5,7.35,5,sell
8/24,2026-08-24,0061,凱基-台北,9268,2,0,2,2.94,6,buy
8/24,2026-08-24,0061,統一-敦南,5852,0,2,-2,2.94,6,sell
8/24,2026-08-24,0061,元大-大同,0039003800390047,2,0,2,2.94,7,buy
8/24,2026-08-24,0061,凱基-台南,9211,0,2,-2,2.94,7,sell
8/24,2026-08-24,0061,統一-城中,5854,1,0,1,1.47,8,buy
8/24,2026-08-24,0061,富邦-陽明,9604,0,2,-2,2.94,8,sell
8/24,2026-08-24,0061,大昌-新店,6464,1,0,1,1.47,9,buy
8/24,2026-08-24,0061,華南永昌-南京,9326,0,1,-1,1.47,9,sell
8/24,2026-08-24,0061,群益金鼎-天母,0039003100380050,1,0,1,1.47,10,buy
8/24,2026-08-24,0061,富邦-竹北,9624,0,1,-1,1.47,10,sell
8/24,2026-08-24,0061,凱基-台中,9204,1,0,1,1.47,11,buy
8/24,2026-08-24,0061,康和-板橋,0038003400350044,0,0,0,0.0,11,sell
8/24,2026-08-24,0061,元大-新盛,9869,1,0,1,1.47,12,buy
8/24,2026-08-24,0061,富邦-高雄,9659,0,0,0,0.0,12,sell
8/24,2026-08-24,0061,元大-復北,9872,1,0,1,1.47,13,buy
8/24,2026-08-24,0061,國泰-松江,8883,0,0,0,0.0,13,sell
8/24,2026-08-24,0061,元大-大甲,0039003800390055,1,0,1,1.47,14,buy
8/24,2026-08-24,0061,富邦-左營,0039003600360046,0,0,0,0.0,14,sell
8/24,2026-08-24,0061,群益金鼎-屏東,0039003100330048,0,0,0,0.0,15,buy
8/24,2026-08-24,0061,富邦證券,9600,0,0,0,0.0,15,sell
8/24,2026-08-24,1101,摩根大通,8440,7390,190,7200,20.36,1,buy
8/24,2026-08-24,1101,台灣摩根士丹利,1470,1545,10895,-9350,26.43,1,sell
8/24,2026-08-24,1101,凱基-台北,9268,5612,2299,3313,9.37,2,buy
8/24,2026-08-24,1101,美商高盛,1480,1198,3692,-2494,7.05,2,sell
8/24,2026-08-24,1101,新加坡商瑞銀,1650,3095,1222,1873,5.3,3,buy
8/24,2026-08-24,1101,富邦證券,9600,31,801,-770,2.18,3,sell
8/24,2026-08-24,1101,兆豐證券,7000,1065,156,909,2.57,4,buy
8/24,2026-08-24,1101,國票-敦北法人,0037003700390063,7,468,-461,1.3,4,sell
8/24,2026-08-24,1101,元大-松山,0039003800310070,541,3,538,1.52,5,buy
8/24,2026-08-24,1101,永豐金-高雄,0039004100390065,54,482,-428,1.21,5,sell
8/24,2026-08-24,1101,凱基,9200,1300,838,462,1.31,6,buy
8/24,2026-08-24,1101,元大-楊梅,0039003800370041,30,360,-330,0.93,6,sell
8/24,2026-08-24,1101,港商野村,1560,514,190,324,0.92,7,buy
8/24,2026-08-24,1101,兆豐-鹿港,0037003000300066,5,310,-305,0.86,7,sell
8/24,2026-08-24,1101,台新-同大,0039004200320050,302,1,301,0.85,8,buy
8/24,2026-08-24,1101,國泰-敦南,8888,180,482,-302,0.85,8,sell
8/24,2026-08-24,1101,宏遠證券,1260,870,598,272,0.77,9,buy
8/24,2026-08-24,1101,玉山-台中,0038003800340042,1,209,-208,0.59,9,sell
8/24,2026-08-24,1101,元大-博愛,0039003800320042,267,11,256,0.72,10,buy
8/24,2026-08-24,1101,國票-博愛,003700370039007a,12,205,-193,0.55,10,sell
8/24,2026-08-24,1101,美林,1440,672,430,242,0.68,11,buy
8/24,2026-08-24,1101,國票-台東,7791,0,164,-164,0.46,11,sell
8/24,2026-08-24,1101,花旗環球,1590,916,687,229,0.65,12,buy
8/24,2026-08-24,1101,台新-三民,0039004200310033,2,153,-151,0.43,12,sell
8/24,2026-08-24,1101,中國信託,6160,279,101,178,0.5,13,buy
8/24,2026-08-24,1101,台新-信義,0039004200320048,230,374,-144,0.41,13,sell
8/24,2026-08-24,1101,台新-基隆,0039004200320053,151,0,151,0.43,14,buy
8/24,2026-08-24,1101,新光,8560,323,452,-129,0.36,14,sell
8/24,2026-08-24,1101,國泰證券,8880,136,1,135,0.38,15,buy
8/24,2026-08-24,1101,元大證券,9800,968,1095,-127,0.36,15,sell
8/24,2026-08-24,1102,台灣摩根士丹利,1470,2796,213,2583,15.81,1,buy
8/24,2026-08-24,1102,摩根大通,8440,722,1847,-1125,6.89,1,sell
8/24,2026-08-24,1102,美商高盛,1480,2905,369,2536,15.52,2,buy
8/24,2026-08-24,1102,第一金,5380,1,1100,-1099,6.73,2,sell
8/24,2026-08-24,1102,新加坡商瑞銀,1650,4554,2048,2506,15.34,3,buy
8/24,2026-08-24,1102,台中銀,6110,0,988,-988,6.05,3,sell
8/24,2026-08-24,1102,凱基-台北,9268,1322,441,881,5.39,4,buy
8/24,2026-08-24,1102,永豐金證券,0039004100300030,19,882,-863,5.28,4,sell
8/24,2026-08-24,1102,中國信託,6160,333,9,324,1.98,5,buy
8/24,2026-08-24,1102,康和,8450,0,700,-700,4.28,5,sell
8/24,2026-08-24,1102,花旗環球,1590,283,14,269,1.65,6,buy
8/24,2026-08-24,1102,國票-敦北法人,0037003700390063,1,506,-505,3.09,6,sell
8/24,2026-08-24,1102,群益金鼎,9100,528,263,265,1.62,7,buy
8/24,2026-08-24,1102,港商野村,1560,0,469,-469,2.87,7,sell
8/24,2026-08-24,1102,美林,1440,825,560,265,1.62,8,buy
8/24,2026-08-24,1102,大和國泰,8890,0,399,-399,2.44,8,sell
8/24,2026-08-24,1102,亞東,2180,253,20,233,1.43,9,buy
8/24,2026-08-24,1102,兆豐證券,7000,0,300,-300,1.84,9,sell
8/24,2026-08-24,1102,新光,8560,151,46,105,0.64,10,buy
8/24,2026-08-24,1102,台新-台中,0039004200310068,5,206,-201,1.23,10,sell
8/24,2026-08-24,1102,台新-九如,0039004200320031,77,0,77,0.47,11,buy
8/24,2026-08-24,1102,富邦-中壢,9636,0,170,-170,1.04,11,sell
8/24,2026-08-24,1102,元大-草屯,0039003800390045,81,4,77,0.47,12,buy
8/24,2026-08-24,1102,臺銀,1040,5,166,-161,0.99,12,sell
8/24,2026-08-24,1102,合庫證券,1020,56,3,53,0.32,13,buy
8/24,2026-08-24,1102,元大-台北,0039003800300068,1,135,-134,0.82,13,sell
8/24,2026-08-24,1102,台新-中壢,0039004200310079,50,2,48,0.29,14,buy
8/24,2026-08-24,1102,臺銀-新竹,1045,0,134,-134,0.82,14,sell
8/24,2026-08-24,1102,富邦證券,9600,47,0,47,0.29,15,buy
8/24,2026-08-24,1102,統一-中壢,5853,0,131,-131,0.8,15,sell
8/24,2026-08-24,1103,摩根大通,8440,56,3,53,25.98,1,buy
8/24,2026-08-24,1103,國泰-高雄,8881,10,50,-40,19.61,1,sell
8/24,2026-08-24,1103,凱基-台北,9268,17,2,15,7.35,2,buy
8/24,2026-08-24,1103,元大-草屯,0039003800390045,0,38,-38,18.63,2,sell
8/24,2026-08-24,1103,花旗環球,1590,16,2,14,6.86,3,buy
8/24,2026-08-24,1103,致和-金華,7034,0,20,-20,9.8,3,sell
8/24,2026-08-24,1103,美商高盛,1480,16,3,13,6.37,4,buy
8/24,2026-08-24,1103,元大-南京,9862,0,11,-11,5.39,4,sell
8/24,2026-08-24,1103,富邦-左營,0039003600360046,13,0,13,6.37,5,buy
8/24,2026-08-24,1103,凱基-中壢,9285,0,7,-7,3.43,5,sell
8/24,2026-08-24,1103,元大證券,9800,18,5,13,6.37,6,buy
8/24,2026-08-24,1103,群益金鼎-北高雄,0039003100330052,0,5,-5,2.45,6,sell
8/24,2026-08-24,1103,元大-清水,0039003800300065,10,0,10,4.9,7,buy
8/24,2026-08-24,1103,國泰-敦南,8888,1,6,-5,2.45,7,sell
8/24,2026-08-24,1103,元大-敦化,9833,6,0,6,2.94,8,buy
8/24,2026-08-24,1103,新加坡商瑞銀,1650,0,4,-4,1.96,8,sell
8/24,2026-08-24,1103,土銀-新竹,1035,6,0,6,2.94,9,buy
8/24,2026-08-24,1103,彰銀,1230,0,4,-4,1.96,9,sell
8/24,2026-08-24,1103,統一-高雄,5851,4,0,4,1.96,10,buy
8/24,2026-08-24,1103,群益金鼎-三民,9188,0,4,-4,1.96,10,sell
8/24,2026-08-24,1103,國票-中和,0037003700390058,2,0,2,0.98,11,buy
8/24,2026-08-24,1103,華南永昌,9300,0,4,-4,1.96,11,sell
8/24,2026-08-24,1103,第一金-澎湖,5387,2,0,2,0.98,12,buy
8/24,2026-08-24,1103,元大-台北,0039003800300068,0,4,-4,1.96,12,sell
8/24,2026-08-24,1103,兆豐-新營,003700300030004b,2,0,2,0.98,13,buy
8/24,2026-08-24,1103,富邦-新板,0039003600310048,0,3,-3,1.47,13,sell
8/24,2026-08-24,1103,元大-新營,9825,2,0,2,0.98,14,buy
8/24,2026-08-24,1103,永豐金證券,0039004100300030,0,3,-3,1.47,14,sell
8/24,2026-08-24,1103,台灣摩根士丹利,1470,8,7,1,0.49,15,buy
8/24,2026-08-24,1103,玉山-景美,8849,0,2,-2,0.98,15,sell
8/24,2026-08-24,1104,元大-善化,0039003800310079,150,0,150,22.8,1,buy
8/24,2026-08-24,1104,富邦證券,9600,0,121,-121,18.39,1,sell
8/24,2026-08-24,1104,國泰-高雄,8881,41,0,41,6.23,2,buy
8/24,2026-08-24,1104,新加坡商瑞銀,1650,10,109,-99,15.05,2,sell
8/24,2026-08-24,1104,凱基-高美館,9215,40,0,40,6.08,3,buy
8/24,2026-08-24,1104,凱基-台北,9268,10,66,-56,8.51,3,sell
8/24,2026-08-24,1104,元大證券,9800,35,1,34,5.17,4,buy
8/24,2026-08-24,1104,美商高盛,1480,7,47,-40,6.08,4,sell
